,rank,word,count,length,adj_length,reserved
7451,9591,currencies,5388923,10.0,10.0,1
7463,9605,descending,5372249,10.0,10.0,1
7495,9643,psychiatry,5333073,10.0,10.0,1
7496,9644,persistent,5332514,10.0,10.0,1
7515,9669,adaptation,5314230,10.0,10.0,1
7530,9690,absorption,5294724,10.0,10.0,1
7557,9725,excitement,5262975,10.0,10.0,1
7565,9734,mysterious,5252752,10.0,10.0,1
7577,9748,indonesian,5241698,10.0,10.0,1
7584,9756,relaxation,5231884,10.0,10.0,1
7587,9762,thereafter,5229938,10.0,10.0,1
7595,9772,forwarding,5220845,10.0,10.0,1
7599,9777,reductions,5216648,10.0,10.0,1
7607,9786,portsmouth,5208625,10.0,10.0,1
7612,9794,harassment,5204597,10.0,10.0,1
7618,9802,generators,5198637,10.0,10.0,1
7634,9825,huntington,5186027,10.0,10.0,1
7638,9830,internship,5181182,10.0,10.0,1
7642,9835,beastality,5178103,10.0,10.0,1
7653,9846,antarctica,5170796,10.0,10.0,1
7657,9852,chancellor,5165551,10.0,10.0,1
7670,9869,antibodies,5152454,10.0,10.0,1
7679,9879,immunology,5143456,10.0,10.0,1
7703,9909,encourages,5122734,10.0,10.0,1
7727,9937,conceptual,5110735,10.0,10.0,1
7736,9947,translator,5099564,10.0,10.0,1
7745,9957,challenged,5087540,10.0,10.0,1
7752,9967,constraint,5080605,10.0,10.0,1
7760,9976,insulation,5074667,10.0,10.0,1
7767,9986,subjective,5068230,10.0,10.0,1
7794,10014,embroidery,5042831,10.0,10.0,1
7796,10017,oscommerce,5040844,10.0,10.0,1
7797,10018,nonfiction,5039708,10.0,10.0,1
7798,10019,homeowners,5038014,10.0,10.0,1
7825,10050,attributed,5013200,10.0,10.0,1
7826,10052,seychelles,5012958,10.0,10.0,1
7842,10071,cosponsors,4998667,10.0,10.0,1
7849,10079,memorandum,4994542,10.0,10.0,1
7853,10083,converting,4991724,10.0,10.0,1
7856,10087,incredibly,4987059,10.0,10.0,1
7867,10102,presidents,4978963,10.0,10.0,1
7876,10112,unofficial,4970936,10.0,10.0,1
7878,10114,valentines,4969959,10.0,10.0,1
7888,10124,kensington,4961985,10.0,10.0,1
7897,10134,weaknesses,4956354,10.0,10.0,1
7898,10135,underwater,4954318,10.0,10.0,1
7904,10142,authorised,4945027,10.0,10.0,1
7914,10154,supportive,4922700,10.0,10.0,1
7916,10157,repeatedly,4920604,10.0,10.0,1
7925,10167,similarity,4916061,10.0,10.0,1
7929,10174,implements,4912193,10.0,10.0,1
7932,10179,compelling,4911176,10.0,10.0,1
7948,10195,italicized,4900898,10.0,10.0,1
7951,10198,chromosome,4898576,10.0,10.0,1
7956,10205,competence,4893571,10.0,10.0,1
7958,10207,inadequate,4892298,10.0,10.0,1
7963,10212,defendants,4888581,10.0,10.0,1
8000,10259,playground,4853485,10.0,10.0,1
8013,10274,illustrate,4841953,10.0,10.0,1
8019,10281,newsgroups,4834453,10.0,10.0,1
8025,10288,ingredient,4830835,10.0,10.0,1
8035,10299,copenhagen,4825364,10.0,10.0,1
8036,10300,expedition,4824834,10.0,10.0,1
8042,10308,distortion,4818028,10.0,10.0,1
8056,10325,deviantart,4801445,10.0,10.0,1
8081,10355,whatsoever,4774578,10.0,10.0,1
8083,10357,terminated,4771526,10.0,10.0,1
8133,10414,greenville,4737526,10.0,10.0,1
8151,10436,profitable,4725403,10.0,10.0,1
8154,10441,derivative,4721844,10.0,10.0,1
8157,10445,storesshop,4719053,10.0,10.0,1
8165,10454,wastewater,4714167,10.0,10.0,1
8177,10469,decoration,4702490,10.0,10.0,1
8180,10472,assistants,4700926,10.0,10.0,1
8183,10476,eliminated,4696196,10.0,10.0,1
8186,10479,struggling,4694335,10.0,10.0,1
8188,10481,waterfront,4693479,10.0,10.0,1
8201,10495,reflecting,4685463,10.0,10.0,1
8206,10501,definitive,4680961,10.0,10.0,1
8268,10580,kyrgyzstan,4622803,10.0,10.0,1
8273,10586,postgresql,4618616,10.0,10.0,1
8284,10603,georgetown,4608271,10.0,10.0,1
8285,10604,technorati,4608187,10.0,10.0,1
8291,10611,simplicity,4606054,10.0,10.0,1
8292,10612,postscript,4604982,10.0,10.0,1
8307,10632,concurrent,4589219,10.0,10.0,1
8310,10635,bargaining,4588171,10.0,10.0,1
8332,10662,wilmington,4573069,10.0,10.0,1
8344,10675,manuscript,4569058,10.0,10.0,1
8356,10693,telephones,4556400,10.0,10.0,1
8383,10724,pertaining,4539279,10.0,10.0,1
8388,10730,professors,4534761,10.0,10.0,1
8404,10756,identities,4513660,10.0,10.0,1
8406,10759,tajikistan,4512999,10.0,10.0,1
8410,10764,deficiency,4505086,10.0,10.0,1
8435,10798,binoculars,4487365,10.0,10.0,1
8447,10812,stationary,4477672,10.0,10.0,1
8451,10817,celebrated,4475405,10.0,10.0,1
8478,10850,comprising,4449745,10.0,10.0,1
8490,10863,equatorial,4442651,10.0,10.0,1
8495,10868,scottsdale,4440021,10.0,10.0,1
8500,10880,percussion,4436497,10.0,10.0,1
8501,10882,wheelchair,4435076,10.0,10.0,1
8507,10890,adequately,4425890,10.0,10.0,1
8513,10896,prevalence,4421946,10.0,10.0,1
8519,10903,biomedical,4418626,10.0,10.0,1
8547,10937,performers,4393026,10.0,10.0,1
8556,10947,enthusiasm,4386258,10.0,10.0,1
8570,10963,mauritania,4375366,10.0,10.0,1
8578,10973,practicing,4367159,10.0,10.0,1
8582,10977,expressing,4365995,10.0,10.0,1
8595,10992,domination,4362286,10.0,10.0,1
8599,10996,impairment,4359947,10.0,10.0,1
8602,10999,dedication,4357261,10.0,10.0,1
8625,11026,freshwater,4338978,10.0,10.0,1
8632,11034,recognizes,4333719,10.0,10.0,1
8634,11037,responsive,4330902,10.0,10.0,1
8655,11065,travellers,4311775,10.0,10.0,1
8667,11078,portfolios,4300566,10.0,10.0,1
8675,11089,accountant,4289265,10.0,10.0,1
8679,11093,propaganda,4287917,10.0,10.0,1
8680,11094,amplifiers,4287917,10.0,10.0,1
8684,11099,executable,4286058,10.0,10.0,1
8690,11105,mitigation,4282830,10.0,10.0,1
8696,11115,dependency,4277030,10.0,10.0,1
8700,11119,approached,4275544,10.0,10.0,1
8734,11160,winchester,4249243,10.0,10.0,1
8739,11166,auditorium,4248177,10.0,10.0,1
8742,11171,audioslave,4245268,10.0,10.0,1
8745,11174,canterbury,4243943,10.0,10.0,1
8747,11176,remodeling,4243031,10.0,10.0,1
8764,11198,minorities,4230660,10.0,10.0,1
8779,11218,engineered,4222770,10.0,10.0,1
8784,11225,lancashire,4219954,10.0,10.0,1
8785,11226,superstore,4218532,10.0,10.0,1
8799,11242,micronesia,4213394,10.0,10.0,1
8806,11250,montenegro,4207533,10.0,10.0,1
8843,11291,advertised,4179189,10.0,10.0,1
8848,11296,organizers,4177240,10.0,10.0,1
8850,11298,smartphone,4175885,10.0,10.0,1
8854,11303,searchable,4172829,10.0,10.0,1
8860,11310,strawberry,4169376,10.0,10.0,1
8869,11319,redemption,4165064,10.0,10.0,1
8884,11339,martinique,4149160,10.0,10.0,1
8905,11367,craigslist,4130450,10.0,10.0,1
8939,11412,spermshack,4098928,10.0,10.0,1
8953,11429,durability,4090496,10.0,10.0,1
8972,11449,perfection,4079350,10.0,10.0,1
8983,11465,altogether,4070166,10.0,10.0,1
8994,11480,nickelback,4061367,10.0,10.0,1
9007,11499,animations,4048602,10.0,10.0,1
9026,11525,compulsory,4035480,10.0,10.0,1
9041,11542,satisfying,4026472,10.0,10.0,1
9044,11546,maintainer,4025003,10.0,10.0,1
9074,11589,classrooms,4002212,10.0,10.0,1
9076,11591,petitioner,4001272,10.0,10.0,1
9089,11607,deprecated,3988883,10.0,10.0,1
9102,11625,liberation,3977625,10.0,10.0,1
9113,11637,indirectly,3972681,10.0,10.0,1
9127,11654,presidency,3963353,10.0,10.0,1
9143,11671,breakfasts,3951058,10.0,10.0,1
9144,11672,inspectors,3950723,10.0,10.0,1
9153,11681,lieutenant,3946806,10.0,10.0,1
9165,11694,preventive,3938407,10.0,10.0,1
9187,11723,negotiated,3920525,10.0,10.0,1
9190,11727,congestion,3917609,10.0,10.0,1
9194,11732,accidental,3914021,10.0,10.0,1
9199,11737,guadeloupe,3910380,10.0,10.0,1
9207,11748,preferably,3906858,10.0,10.0,1
9220,11762,inhibitors,3900774,10.0,10.0,1
9231,11775,privileged,3890670,10.0,10.0,1
9253,11802,reinforced,3877044,10.0,10.0,1
9256,11805,specifying,3874863,10.0,10.0,1
9259,11809,inevitable,3872819,10.0,10.0,1
9263,11814,theatrical,3867947,10.0,10.0,1
9275,11829,initiation,3855916,10.0,10.0,1
9294,11854,autonomous,3845886,10.0,10.0,1
9301,11861,philippine,3843510,10.0,10.0,1
9309,11871,horoscopes,3838456,10.0,10.0,1
9311,11873,assemblies,3837220,10.0,10.0,1
9313,11877,collateral,3835146,10.0,10.0,1
9317,11884,transplant,3830833,10.0,10.0,1
9318,11885,scoreboard,3830219,10.0,10.0,1
9323,11891,lighthouse,3826413,10.0,10.0,1
9325,11893,customised,3825527,10.0,10.0,1
9327,11897,brightness,3822314,10.0,10.0,1
9334,11909,pharmacist,3816817,10.0,10.0,1
9338,11915,deliveries,3815714,10.0,10.0,1
9339,11916,recruiters,3814660,10.0,10.0,1
9341,11918,correspond,3814384,10.0,10.0,1
9356,11938,intentions,3806436,10.0,10.0,1
9375,11960,fitzgerald,3793474,10.0,10.0,1
9386,11973,hurricanes,3785008,10.0,10.0,1
9393,11981,pesticides,3782034,10.0,10.0,1
9411,12002,prosperity,3768263,10.0,10.0,1
9420,12012,plantation,3762904,10.0,10.0,1
9426,12020,passionate,3759453,10.0,10.0,1
9433,12031,combustion,3757231,10.0,10.0,1
9436,12035,administer,3754648,10.0,10.0,1
9441,12040,disposable,3752005,10.0,10.0,1
9442,12041,williamson,3749880,10.0,10.0,1
9448,12048,questioned,3747297,10.0,10.0,1
9467,12070,cumberland,3734672,10.0,10.0,1
9498,12113,preserving,3719018,10.0,10.0,1
9507,12124,nederlands,3715590,10.0,10.0,1
9515,12134,reflective,3705748,10.0,10.0,1
9526,12146,renovation,3697379,10.0,10.0,1
9534,12156,downstream,3691197,10.0,10.0,1
9553,12177,diplomatic,3682737,10.0,10.0,1
9556,12180,linguistic,3682256,10.0,10.0,1
9557,12181,internally,3682046,10.0,10.0,1
9573,12205,sweatshirt,3666728,10.0,10.0,1
9578,12210,conception,3663294,10.0,10.0,1
9579,12211,unemployed,3663204,10.0,10.0,1
9616,12255,misleading,3646794,10.0,10.0,1
9628,12270,capitalism,3640757,10.0,10.0,1
9640,12285,inequality,3635529,10.0,10.0,1
9664,12315,outpatient,3621475,10.0,10.0,1
9672,12326,coldfusion,3618305,10.0,10.0,1
9727,12392,positioned,3578050,10.0,10.0,1
9731,12396,conscience,3576906,10.0,10.0,1
9739,12406,enthusiast,3574305,10.0,10.0,1
9740,12408,positively,3573575,10.0,10.0,1
9753,12424,milfseeker,3565727,10.0,10.0,1
9799,12480,councillor,3537961,10.0,10.0,1
9800,12481,regulators,3537214,10.0,10.0,1
9806,12488,benchmarks,3533985,10.0,10.0,1
9810,12494,retrieving,3532453,10.0,10.0,1
9820,12507,financials,3530231,10.0,10.0,1
9824,12514,converters,3528203,10.0,10.0,1
9829,12519,decreasing,3525931,10.0,10.0,1
9832,12522,dishwasher,3525376,10.0,10.0,1
9843,12536,compassion,3517842,10.0,10.0,1
9846,12541,ecosystems,3514000,10.0,10.0,1
9847,12542,pronounced,3513365,10.0,10.0,1
9879,12581,delightful,3495221,10.0,10.0,1
9887,12594,pediatrics,3489597,10.0,10.0,1
9895,12603,ridiculous,3486556,10.0,10.0,1
9896,12604,scattering,3485873,10.0,10.0,1
9900,12608,contracted,3484408,10.0,10.0,1
9905,12613,therapists,3481142,10.0,10.0,1
9910,12618,lifestyles,3479186,10.0,10.0,1
9921,12630,threesomes,3474230,10.0,10.0,1
9932,12642,ultrasound,3469808,10.0,10.0,1
9934,12645,procedural,3467397,10.0,10.0,1
9946,12660,estimating,3460789,10.0,10.0,1
9949,12663,advisories,3458840,10.0,10.0,1
9958,12673,homosexual,3454221,10.0,10.0,1
9973,12691,spacecraft,3448191,10.0,10.0,1
9978,12696,montserrat,3446859,10.0,10.0,1
9980,12698,presumably,3446073,10.0,10.0,1
9988,12710,stretching,3443172,10.0,10.0,1
9995,12717,deductible,3440538,10.0,10.0,1
10003,12725,specialize,3438151,10.0,10.0,1
10004,12727,deposition,3437780,10.0,10.0,1
10011,12737,pedestrian,3434750,10.0,10.0,1
10016,12742,plaintiffs,3433271,10.0,10.0,1
10025,12754,nucleotide,3431150,10.0,10.0,1
10040,12774,collegiate,3416336,10.0,10.0,1
10118,12861,competitor,3378603,10.0,10.0,1
10120,12863,neighbours,3378230,10.0,10.0,1
10160,12914,encounters,3357331,10.0,10.0,1
10165,12922,programmed,3352969,10.0,10.0,1
10169,12927,negligence,3350614,10.0,10.0,1
10181,12939,clearwater,3347736,10.0,10.0,1
10232,13001,underneath,3321843,10.0,10.0,1
10244,13016,prosecutor,3316544,10.0,10.0,1
10293,13074,disturbing,3293698,10.0,10.0,1
10304,13088,sequential,3289630,10.0,10.0,1
10322,13111,huntsville,3279816,10.0,10.0,1
10329,13122,gymnastics,3275891,10.0,10.0,1
10353,13149,irrelevant,3264954,10.0,10.0,1
10359,13155,compressor,3262761,10.0,10.0,1
10380,13182,cunningham,3253219,10.0,10.0,1
10390,13194,gloucester,3247086,10.0,10.0,1
10395,13200,throughput,3245653,10.0,10.0,1
10433,13247,sanitation,3230169,10.0,10.0,1
10443,13259,inhibition,3222453,10.0,10.0,1
10447,13263,solidarity,3221580,10.0,10.0,1
10448,13264,frustrated,3221201,10.0,10.0,1
10475,13298,satellites,3208972,10.0,10.0,1
10491,13315,critically,3203629,10.0,10.0,1
10493,13318,localities,3202521,10.0,10.0,1
10495,13322,reciprocal,3200550,10.0,10.0,1
10496,13323,accelerate,3199272,10.0,10.0,1
10498,13325,telefonsex,3198063,10.0,10.0,1
10504,13331,permitting,3195480,10.0,10.0,1
10545,13378,apprentice,3177886,10.0,10.0,1
10549,13382,wavelength,3176899,10.0,10.0,1
10556,13390,principals,3172781,10.0,10.0,1
10570,13406,percentile,3165695,10.0,10.0,1
10572,13408,economical,3163608,10.0,10.0,1
10573,13409,miniatures,3163219,10.0,10.0,1
10587,13428,counselors,3155221,10.0,10.0,1
10591,13432,microscopy,3154576,10.0,10.0,1
10605,13449,prospectus,3149682,10.0,10.0,1
10607,13451,protectors,3148657,10.0,10.0,1
10617,13461,pollutants,3142553,10.0,10.0,1
10619,13463,chocolates,3141854,10.0,10.0,1
10620,13465,supervised,3141620,10.0,10.0,1
10628,13476,attainment,3138108,10.0,10.0,1
10652,13504,directives,3130916,10.0,10.0,1
10655,13508,discharged,3129577,10.0,10.0,1
10656,13510,underworld,3128412,10.0,10.0,1
10664,13519,reportedly,3125324,10.0,10.0,1
10674,13533,rebuilding,3120389,10.0,10.0,1
10675,13534,livingston,3120230,10.0,10.0,1
10676,13535,quickcheck,3120160,10.0,10.0,1
10677,13536,commenting,3119037,10.0,10.0,1
10686,13547,corrective,3115244,10.0,10.0,1
10687,13548,competency,3115221,10.0,10.0,1
10693,13557,contingent,3110534,10.0,10.0,1
10694,13558,refreshing,3110131,10.0,10.0,1
10699,13567,correlated,3106557,10.0,10.0,1
10713,13584,frameworks,3098142,10.0,10.0,1
10720,13591,filtration,3095699,10.0,10.0,1
10741,13620,incidental,3084963,10.0,10.0,1
10750,13634,equestrian,3079864,10.0,10.0,1
10760,13644,capacities,3076004,10.0,10.0,1
10782,13671,schoolgirl,3063313,10.0,10.0,1
10795,13685,relational,3057616,10.0,10.0,1
10805,13697,microscope,3052163,10.0,10.0,1
10815,13709,broadcasts,3047788,10.0,10.0,1
10820,13715,emphasized,3045963,10.0,10.0,1
10841,13737,formulated,3032757,10.0,10.0,1
10861,13758,hutchinson,3025245,10.0,10.0,1
10864,13761,succession,3023429,10.0,10.0,1
10905,13811,phonephone,3006142,10.0,10.0,1
10916,13823,enclosures,3000848,10.0,10.0,1
10926,13839,prototypes,2991340,10.0,10.0,1
10934,13847,sponsoring,2989475,10.0,10.0,1
10945,13859,sentencing,2985420,10.0,10.0,1
10947,13861,worthwhile,2984982,10.0,10.0,1
10966,13889,suspicious,2975648,10.0,10.0,1
10968,13891,subscribed,2975066,10.0,10.0,1
11015,13950,grenadines,2952943,10.0,10.0,1
11020,13956,librarians,2950852,10.0,10.0,1
11042,13981,crossroads,2940390,10.0,10.0,1
11065,14008,cinderella,2932912,10.0,10.0,1
11066,14009,unresolved,2932746,10.0,10.0,1
11110,14069,eliminates,2910830,10.0,10.0,1
11120,14079,objections,2906693,10.0,10.0,1
11133,14093,arithmetic,2900993,10.0,10.0,1
11134,14094,supposedly,2900944,10.0,10.0,1
11138,14098,enrichment,2898868,10.0,10.0,1
11158,14122,sandwiches,2892868,10.0,10.0,1
11161,14125,anticipate,2892087,10.0,10.0,1
11180,14148,franchises,2884783,10.0,10.0,1
11215,14198,deductions,2865841,10.0,10.0,1
11216,14199,harrisburg,2865598,10.0,10.0,1
11220,14204,assortment,2863593,10.0,10.0,1
11222,14206,sportswear,2862863,10.0,10.0,1
11235,14223,convincing,2856694,10.0,10.0,1
11239,14228,deviations,2855243,10.0,10.0,1
11256,14249,alteration,2846655,10.0,10.0,1
11260,14253,podcasting,2844136,10.0,10.0,1
11262,14255,centennial,2843140,10.0,10.0,1
11272,14267,referendum,2838258,10.0,10.0,1
11273,14268,modulation,2837610,10.0,10.0,1
11290,14287,demolition,2830701,10.0,10.0,1
11309,14312,grassroots,2821246,10.0,10.0,1
11327,14335,instructed,2814313,10.0,10.0,1
11331,14339,summarized,2813586,10.0,10.0,1
11336,14345,managerial,2811433,10.0,10.0,1
11343,14356,destroying,2808051,10.0,10.0,1
11369,14389,randomized,2796621,10.0,10.0,1
11376,14398,celebrates,2794271,10.0,10.0,1
11379,14402,historians,2793972,10.0,10.0,1
11389,14412,optimistic,2791411,10.0,10.0,1
11432,14463,announcing,2771344,10.0,10.0,1
11433,14464,dispersion,2770698,10.0,10.0,1
11443,14475,continents,2768845,10.0,10.0,1
11446,14478,recovering,2767124,10.0,10.0,1
11450,14483,prevailing,2764943,10.0,10.0,1
11451,14484,originated,2764536,10.0,10.0,1
11452,14486,condosaver,2763613,10.0,10.0,1
11453,14487,sculptures,2763471,10.0,10.0,1
11457,14492,thoughtful,2762623,10.0,10.0,1
11482,14522,milestones,2750959,10.0,10.0,1
11487,14527,derbyshire,2748810,10.0,10.0,1
11488,14528,checkboxes,2748407,10.0,10.0,1
11507,14554,excursions,2740415,10.0,10.0,1
11517,14567,allowances,2737962,10.0,10.0,1
11532,14585,successive,2732616,10.0,10.0,1
11538,14592,classmates,2730039,10.0,10.0,1
11544,14599,nineteenth,2727465,10.0,10.0,1
11545,14600,chesapeake,2727317,10.0,10.0,1
11568,14627,optimizing,2720493,10.0,10.0,1
11570,14629,switchfoot,2720367,10.0,10.0,1
11589,14651,ceremonies,2712791,10.0,10.0,1
11595,14658,conformity,2710447,10.0,10.0,1
11598,14662,insightful,2709708,10.0,10.0,1
11600,14664,fulfilling,2709097,10.0,10.0,1
11606,14671,exemptions,2706075,10.0,10.0,1
11607,14672,integrates,2706006,10.0,10.0,1
11614,14680,contiguous,2702054,10.0,10.0,1
11615,14681,bookstores,2701598,10.0,10.0,1
11618,14684,inaccurate,2700555,10.0,10.0,1
11636,14705,complained,2691906,10.0,10.0,1
11664,14735,invaluable,2682391,10.0,10.0,1
11688,14763,clustering,2675781,10.0,10.0,1
11744,14831,cardiology,2657671,10.0,10.0,1
11754,14843,oldsmobile,2654673,10.0,10.0,1
11764,14854,partitions,2650751,10.0,10.0,1
11798,14895,catalogues,2639071,10.0,10.0,1
11800,14897,harvesting,2638260,10.0,10.0,1
11817,14914,inflatable,2633718,10.0,10.0,1
11830,14930,coursework,2629264,10.0,10.0,1
11831,14931,solicitors,2629165,10.0,10.0,1
11833,14933,moderately,2628951,10.0,10.0,1
11837,14937,repetitive,2627063,10.0,10.0,1
11843,14943,kilometres,2626210,10.0,10.0,1
11844,14945,lithuanian,2625728,10.0,10.0,1
11851,14954,sequencing,2621506,10.0,10.0,1
11859,14962,polynomial,2619081,10.0,10.0,1
11860,14965,imperative,2618155,10.0,10.0,1
11870,14976,stochastic,2614305,10.0,10.0,1
11908,15019,fertilizer,2596909,10.0,10.0,1
11938,15056,regulating,2585246,10.0,10.0,1
11948,15067,ammunition,2581750,10.0,10.0,1
11955,15078,disruption,2578410,10.0,10.0,1
11959,15083,precedence,2577705,10.0,10.0,1
11961,15086,volatility,2576975,10.0,10.0,1
11964,15089,missionary,2576312,10.0,10.0,1
11972,15100,disneyland,2573713,10.0,10.0,1
11980,15114,manipulate,2570342,10.0,10.0,1
11989,15123,bittorrent,2568710,10.0,10.0,1
11992,15131,alprazolam,2566762,10.0,10.0,1
12009,15154,fraternity,2559869,10.0,10.0,1
12015,15163,inevitably,2556652,10.0,10.0,1
12027,15181,attracting,2549806,10.0,10.0,1
12045,15207,indicative,2542684,10.0,10.0,1
12049,15212,webhosting,2540989,10.0,10.0,1
12052,15215,upholstery,2540113,10.0,10.0,1
12053,15216,aggression,2539892,10.0,10.0,1
12055,15221,casualties,2539213,10.0,10.0,1
12063,15229,temptation,2536564,10.0,10.0,1
12065,15232,campground,2536233,10.0,10.0,1
12070,15239,predictive,2534917,10.0,10.0,1
12088,15259,compensate,2529651,10.0,10.0,1
12100,15273,hemisphere,2525439,10.0,10.0,1
12114,15290,politician,2521169,10.0,10.0,1
12119,15295,scriptures,2520617,10.0,10.0,1
12120,15296,misconduct,2520545,10.0,10.0,1
12129,15307,exercising,2517892,10.0,10.0,1
12136,15316,exhibitors,2514814,10.0,10.0,1
12155,15338,songwriter,2505462,10.0,10.0,1
12168,15351,fraudulent,2501991,10.0,10.0,1
12248,15447,censorship,2475227,10.0,10.0,1
12251,15451,fiberglass,2474100,10.0,10.0,1
12277,15487,undergoing,2464782,10.0,10.0,1
12355,15576,challenger,2435511,10.0,10.0,1
12377,15607,antibiotic,2427497,10.0,10.0,1
12379,15609,vanderbilt,2427020,10.0,10.0,1
12381,15612,overweight,2426520,10.0,10.0,1
12383,15614,metasearch,2426329,10.0,10.0,1
12388,15619,beginnings,2425503,10.0,10.0,1
12392,15625,ordination,2423296,10.0,10.0,1
12396,15630,middleware,2422524,10.0,10.0,1
12397,15633,deliberate,2422264,10.0,10.0,1
12399,15635,roundtable,2421921,10.0,10.0,1
12410,15649,filesystem,2417573,10.0,10.0,1
12418,15658,backstreet,2414433,10.0,10.0,1
12434,15679,disconnect,2407528,10.0,10.0,1
12435,15680,bloodhound,2407510,10.0,10.0,1
12458,15708,receivable,2400318,10.0,10.0,1
12461,15713,evacuation,2399397,10.0,10.0,1
12480,15738,subversion,2394175,10.0,10.0,1
12484,15744,dinnerware,2393648,10.0,10.0,1
12499,15760,cemeteries,2389792,10.0,10.0,1
12501,15762,telescopes,2389085,10.0,10.0,1
12508,15770,flashlight,2386453,10.0,10.0,1
12552,15827,overlooked,2374946,10.0,10.0,1
12563,15839,constructs,2372108,10.0,10.0,1
12572,15850,refundable,2370011,10.0,10.0,1
12577,15856,sportsbook,2368566,10.0,10.0,1
12596,15880,researched,2362534,10.0,10.0,1
12606,15891,intestinal,2358994,10.0,10.0,1
12630,15918,foreigners,2351944,10.0,10.0,1
12631,15920,capitalist,2351271,10.0,10.0,1
12635,15925,protestant,2350938,10.0,10.0,1
12638,15928,ordinances,2350341,10.0,10.0,1
12646,15939,courthouse,2347505,10.0,10.0,1
12647,15940,sutherland,2346597,10.0,10.0,1
12655,15952,heidelberg,2343859,10.0,10.0,1
12661,15959,visitation,2341736,10.0,10.0,1
12680,15983,unfinished,2333647,10.0,10.0,1
12695,16003,reversible,2329713,10.0,10.0,1
12713,16027,farmington,2323328,10.0,10.0,1
12716,16030,economists,2322843,10.0,10.0,1
12728,16043,predicting,2320903,10.0,10.0,1
12731,16046,prudential,2319748,10.0,10.0,1
12736,16051,photosmart,2318796,10.0,10.0,1
12744,16062,dealership,2316058,10.0,10.0,1
12773,16097,rainforest,2305867,10.0,10.0,1
12775,16099,sustaining,2305240,10.0,10.0,1
12801,16132,redundancy,2299058,10.0,10.0,1
12812,16144,skateboard,2296744,10.0,10.0,1
12816,16148,drosophila,2295980,10.0,10.0,1
12821,16154,appraisals,2294795,10.0,10.0,1
12831,16166,graduating,2291215,10.0,10.0,1
12835,16173,intriguing,2288807,10.0,10.0,1
12844,16184,caregivers,2286636,10.0,10.0,1
12897,16247,companions,2272408,10.0,10.0,1
12904,16254,maximizing,2270543,10.0,10.0,1
12927,16279,organisers,2266464,10.0,10.0,1
12935,16291,darussalam,2264458,10.0,10.0,1
12951,16315,explosives,2259785,10.0,10.0,1
12953,16318,backgammon,2259134,10.0,10.0,1
12983,16364,megapixels,2246607,10.0,10.0,1
12988,16370,harrington,2245726,10.0,10.0,1
12996,16379,swallowing,2244613,10.0,10.0,1
13002,16388,standalone,2241569,10.0,10.0,1
13008,16395,fireplaces,2240184,10.0,10.0,1
13013,16400,emphasizes,2238517,10.0,10.0,1
13019,16407,anesthesia,2237242,10.0,10.0,1
13020,16408,shropshire,2237118,10.0,10.0,1
13023,16412,safeguards,2236324,10.0,10.0,1
13051,16447,refinement,2229226,10.0,10.0,1
13066,16463,departures,2226525,10.0,10.0,1
13070,16467,stimulated,2225851,10.0,10.0,1
13076,16473,empowering,2224072,10.0,10.0,1
13082,16483,extinction,2221990,10.0,10.0,1
13123,16539,greenfield,2209164,10.0,10.0,1
13144,16562,registrant,2204494,10.0,10.0,1
13148,16566,placements,2202980,10.0,10.0,1
13149,16568,concession,2202890,10.0,10.0,1
13150,16569,measurable,2202880,10.0,10.0,1
13157,16578,phosphorus,2201635,10.0,10.0,1
13159,16580,descriptor,2201540,10.0,10.0,1
13167,16592,proficient,2199374,10.0,10.0,1
13171,16596,apocalypse,2198730,10.0,10.0,1
13172,16597,morphology,2198704,10.0,10.0,1
13176,16601,discharges,2197331,10.0,10.0,1
13184,16610,usefulness,2194801,10.0,10.0,1
13203,16632,scholastic,2190315,10.0,10.0,1
13207,16636,insertions,2188802,10.0,10.0,1
13214,16648,autographs,2184662,10.0,10.0,1
13218,16653,exposition,2184050,10.0,10.0,1
13237,16675,polymerase,2180425,10.0,10.0,1
13249,16691,rutherford,2177326,10.0,10.0,1
13255,16698,confirming,2176371,10.0,10.0,1
13265,16709,wonderland,2173907,10.0,10.0,1
13268,16712,organising,2173646,10.0,10.0,1
13281,16730,jacqueline,2169107,10.0,10.0,1
13292,16744,embodiment,2165658,10.0,10.0,1
13303,16759,honourable,2163115,10.0,10.0,1
13307,16765,saturation,2162437,10.0,10.0,1
13310,16768,chronology,2161984,10.0,10.0,1
13329,16793,confession,2156622,10.0,10.0,1
13352,16818,committing,2148886,10.0,10.0,1
13359,16825,aggregator,2146684,10.0,10.0,1
13370,16840,respecting,2143341,10.0,10.0,1
13374,16848,separating,2141749,10.0,10.0,1
13384,16863,audiobooks,2139009,10.0,10.0,1
13397,16882,bernardino,2135797,10.0,10.0,1
13404,16891,sunderland,2133327,10.0,10.0,1
13410,16897,leveraging,2131493,10.0,10.0,1
13434,16932,streamline,2124680,10.0,10.0,1
13446,16944,cyberspace,2122840,10.0,10.0,1
13459,16960,initialize,2119091,10.0,10.0,1
13464,16968,toxicology,2117705,10.0,10.0,1
13469,16975,remarkably,2115679,10.0,10.0,1
13478,16986,terminator,2112514,10.0,10.0,1
13491,17005,yourselves,2107575,10.0,10.0,1
13494,17009,lubricants,2106029,10.0,10.0,1
13502,17020,compliment,2103716,10.0,10.0,1
