,rank,word,count,length,adj_length,reserved
8102,10380,lining,4758401,6.0,6.0,1
8110,10388,statue,4753368,6.0,6.0,1
8111,10389,hilary,4751415,6.0,6.0,1
8113,10391,equals,4749787,6.0,6.0,1
8115,10394,jumper,4746695,6.0,6.0,1
8119,10398,majors,4745096,6.0,6.0,1
8138,10421,delphi,4732371,6.0,6.0,1
8139,10422,trophy,4731863,6.0,6.0,1
8143,10427,sights,4730414,6.0,6.0,1
8149,10434,liquor,4727484,6.0,6.0,1
8170,10459,debbie,4708556,6.0,6.0,1
8179,10471,trojan,4701127,6.0,6.0,1
8182,10474,spinal,4699709,6.0,6.0,1
8185,10478,sooner,4695133,6.0,6.0,1
8189,10482,tenure,4693409,6.0,6.0,1
8208,10504,shifts,4678539,6.0,6.0,1
8231,10532,greens,4643986,6.0,6.0,1
8232,10534,naming,4643682,6.0,6.0,1
8237,10541,slaves,4638584,6.0,6.0,1
8248,10554,mickey,4634100,6.0,6.0,1
8251,10558,aliens,4632962,6.0,6.0,1
8252,10559,domino,4631579,6.0,6.0,1
8261,10571,gambia,4626541,6.0,6.0,1
8266,10578,angles,4623376,6.0,6.0,1
8275,10589,flames,4617157,6.0,6.0,1
8316,10643,toledo,4584255,6.0,6.0,1
8320,10647,closet,4581735,6.0,6.0,1
8321,10649,reebok,4581373,6.0,6.0,1
8327,10657,unfair,4575832,6.0,6.0,1
8339,10670,sahara,4570769,6.0,6.0,1
8343,10674,vacant,4569268,6.0,6.0,1
8345,10676,fixing,4568792,6.0,6.0,1
8347,10680,hiding,4565153,6.0,6.0,1
8355,10691,hannah,4556731,6.0,6.0,1
8358,10695,insect,4554595,6.0,6.0,1
8384,10725,novell,4539111,6.0,6.0,1
8399,10748,breeze,4523241,6.0,6.0,1
8407,10760,yankee,4510747,6.0,6.0,1
8409,10763,snacks,4505575,6.0,6.0,1
8414,10770,saddle,4499280,6.0,6.0,1
8421,10779,fedora,4493785,6.0,6.0,1
8424,10783,capita,4492737,6.0,6.0,1
8431,10791,wholly,4489721,6.0,6.0,1
8437,10800,manila,4485946,6.0,6.0,1
8441,10805,purely,4484258,6.0,6.0,1
8445,10810,enroll,4479470,6.0,6.0,1
8449,10814,daemon,4476792,6.0,6.0,1
8453,10819,alarms,4474450,6.0,6.0,1
8457,10825,stairs,4470593,6.0,6.0,1
8461,10831,konica,4465135,6.0,6.0,1
8474,10846,falcon,4456679,6.0,6.0,1
8491,10864,critic,4442069,6.0,6.0,1
8497,10871,avalon,4439058,6.0,6.0,1
8521,10905,bucket,4415452,6.0,6.0,1
8526,10910,subset,4412351,6.0,6.0,1
8529,10913,sutton,4410096,6.0,6.0,1
8534,10918,cheney,4407229,6.0,6.0,1
8535,10919,zombie,4406565,6.0,6.0,1
8553,10943,mutant,4389772,6.0,6.0,1
8560,10951,bounce,4383170,6.0,6.0,1
8561,10953,spiral,4381596,6.0,6.0,1
8569,10962,jacobs,4375603,6.0,6.0,1
8573,10966,irvine,4373607,6.0,6.0,1
8580,10975,nicely,4366949,6.0,6.0,1
8584,10979,laurel,4365465,6.0,6.0,1
8592,10988,traded,4363231,6.0,6.0,1
8596,10993,shrimp,4361942,6.0,6.0,1
8597,10994,jensen,4361860,6.0,6.0,1
8598,10995,chords,4361267,6.0,6.0,1
8606,11004,mcgraw,4354997,6.0,6.0,1
8610,11009,cracks,4351973,6.0,6.0,1
8611,11011,lotion,4349478,6.0,6.0,1
8615,11016,beaten,4346610,6.0,6.0,1
8631,11032,tucker,4335174,6.0,6.0,1
8644,11049,chiefs,4321619,6.0,6.0,1
8649,11054,femdom,4316794,6.0,6.0,1
8652,11059,lodges,4314249,6.0,6.0,1
8656,11067,scream,4310000,6.0,6.0,1
8657,11068,biking,4309804,6.0,6.0,1
8659,11070,pirate,4308440,6.0,6.0,1
8662,11073,senses,4305427,6.0,6.0,1
8666,11077,willie,4301619,6.0,6.0,1
8669,11081,slower,4293888,6.0,6.0,1
8685,11100,pentax,4285966,6.0,6.0,1
8689,11104,vanity,4284766,6.0,6.0,1
8702,11121,cutter,4273307,6.0,6.0,1
8710,11130,melody,4264666,6.0,6.0,1
8711,11132,cousin,4263150,6.0,6.0,1
8712,11134,torque,4262432,6.0,6.0,1
8722,11145,burial,4258160,6.0,6.0,1
8726,11151,willis,4254240,6.0,6.0,1
8728,11153,camden,4253322,6.0,6.0,1
8733,11158,emerge,4249371,6.0,6.0,1
8735,11161,clutch,4248843,6.0,6.0,1
8741,11170,carrie,4245824,6.0,6.0,1
8743,11172,towels,4244863,6.0,6.0,1
8749,11178,redhat,4242355,6.0,6.0,1
8750,11179,barber,4241984,6.0,6.0,1
8763,11197,claude,4230997,6.0,6.0,1
8770,11206,barton,4228071,6.0,6.0,1
8777,11216,olivia,4223761,6.0,6.0,1
8782,11222,straps,4220473,6.0,6.0,1
8798,11241,romans,4213605,6.0,6.0,1
8801,11244,shores,4211229,6.0,6.0,1
8802,11246,thames,4208660,6.0,6.0,1
8816,11262,caicos,4194502,6.0,6.0,1
8823,11269,cosmic,4191929,6.0,6.0,1
8824,11270,dawson,4191412,6.0,6.0,1
8828,11275,beacon,4190278,6.0,6.0,1
8829,11276,hoover,4189070,6.0,6.0,1
8849,11297,firing,4176080,6.0,6.0,1
8852,11301,denise,4173228,6.0,6.0,1
8862,11312,gloria,4167872,6.0,6.0,1
8867,11317,ecards,4165998,6.0,6.0,1
8868,11318,maggie,4165430,6.0,6.0,1
8871,11321,canton,4164322,6.0,6.0,1
8875,11329,bonnie,4156792,6.0,6.0,1
8876,11330,laying,4156210,6.0,6.0,1
8880,11335,strive,4152261,6.0,6.0,1
8885,11340,shells,4149003,6.0,6.0,1
8887,11342,cooker,4147009,6.0,6.0,1
8894,11351,digits,4140271,6.0,6.0,1
8895,11353,banker,4138729,6.0,6.0,1
8898,11357,borrow,4137645,6.0,6.0,1
8900,11359,bamboo,4136702,6.0,6.0,1
8918,11382,insane,4121922,6.0,6.0,1
8919,11383,buddha,4121656,6.0,6.0,1
8920,11384,voyage,4119859,6.0,6.0,1
8923,11389,mozart,4118473,6.0,6.0,1
8925,11391,sketch,4118317,6.0,6.0,1
8932,11400,dancer,4109747,6.0,6.0,1
8935,11405,firmly,4103216,6.0,6.0,1
8941,11415,washed,4096107,6.0,6.0,1
8943,11417,staind,4095178,6.0,6.0,1
8945,11419,mosaic,4094867,6.0,6.0,1
8946,11420,rhodes,4094759,6.0,6.0,1
8947,11421,fiesta,4094679,6.0,6.0,1
8954,11430,boeing,4090445,6.0,6.0,1
8955,11431,sizing,4090106,6.0,6.0,1
8961,11437,outfit,4087628,6.0,6.0,1
8969,11445,aboard,4080258,6.0,6.0,1
8971,11448,irving,4079383,6.0,6.0,1
8973,11450,joints,4078045,6.0,6.0,1
8978,11458,bounds,4073402,6.0,6.0,1
8980,11461,kosovo,4071958,6.0,6.0,1
8984,11466,devils,4069685,6.0,6.0,1
8986,11468,europa,4068015,6.0,6.0,1
8999,11490,arrays,4053994,6.0,6.0,1
9010,11502,splash,4047574,6.0,6.0,1
9020,11517,fender,4039339,6.0,6.0,1
9021,11518,violet,4038524,6.0,6.0,1
9027,11526,hitler,4034321,6.0,6.0,1
9037,11538,pearls,4027893,6.0,6.0,1
9045,11547,apples,4024590,6.0,6.0,1
9049,11552,advent,4023874,6.0,6.0,1
9060,11569,screws,4016747,6.0,6.0,1
9062,11571,enjoys,4016306,6.0,6.0,1
9064,11574,stripe,4013275,6.0,6.0,1
9092,11611,locker,3985812,6.0,6.0,1
9094,11613,squash,3985349,6.0,6.0,1
9110,11634,tumors,3973566,6.0,6.0,1
9111,11635,booked,3972989,6.0,6.0,1
9115,11641,lumber,3970464,6.0,6.0,1
9120,11646,asleep,3967813,6.0,6.0,1
9129,11656,bissau,3962688,6.0,6.0,1
9133,11660,subway,3959823,6.0,6.0,1
9135,11663,lifted,3957493,6.0,6.0,1
9139,11667,citrus,3955640,6.0,6.0,1
9147,11675,ernest,3950109,6.0,6.0,1
9152,11680,bakery,3947064,6.0,6.0,1
9154,11682,orchid,3946535,6.0,6.0,1
9157,11685,widget,3942410,6.0,6.0,1
9159,11687,atkins,3941917,6.0,6.0,1
9164,11693,waited,3938627,6.0,6.0,1
9168,11697,stefan,3936360,6.0,6.0,1
9171,11701,diaper,3933145,6.0,6.0,1
9174,11706,ounces,3931022,6.0,6.0,1
9177,11710,intact,3928069,6.0,6.0,1
9178,11711,noting,3925386,6.0,6.0,1
9181,11715,moines,3923427,6.0,6.0,1
9184,11718,duplex,3922761,6.0,6.0,1
9189,11726,herman,3917917,6.0,6.0,1
9197,11735,refuge,3910887,6.0,6.0,1
9201,11739,walton,3910292,6.0,6.0,1
9204,11742,carved,3908746,6.0,6.0,1
9210,11751,jasper,3905781,6.0,6.0,1
9223,11766,deploy,3898491,6.0,6.0,1
9228,11772,regina,3894408,6.0,6.0,1
9238,11782,autism,3886220,6.0,6.0,1
9240,11784,fuller,3885291,6.0,6.0,1
9252,11801,keeper,3877357,6.0,6.0,1
9255,11804,spells,3875038,6.0,6.0,1
9261,11811,rookie,3870767,6.0,6.0,1
9265,11816,births,3867031,6.0,6.0,1
9268,11821,ritual,3861920,6.0,6.0,1
9269,11822,miguel,3861205,6.0,6.0,1
9270,11823,kerala,3861158,6.0,6.0,1
9282,11837,parser,3853138,6.0,6.0,1
9286,11844,plaque,3850381,6.0,6.0,1
9295,11855,weezer,3845711,6.0,6.0,1
9310,11872,drying,3837655,6.0,6.0,1
9320,11887,usenet,3828664,6.0,6.0,1
9324,11892,proves,3826270,6.0,6.0,1
9329,11899,brooke,3821883,6.0,6.0,1
9335,11910,marley,3816435,6.0,6.0,1
9349,11926,cygwin,3811474,6.0,6.0,1
9350,11927,morton,3811069,6.0,6.0,1
9355,11936,debris,3806697,6.0,6.0,1
9363,11947,benson,3801754,6.0,6.0,1
9374,11959,alison,3793481,6.0,6.0,1
9391,11979,audits,3782927,6.0,6.0,1
9399,11988,ashlee,3777095,6.0,6.0,1
9402,11992,grains,3772543,6.0,6.0,1
9406,11997,orbitz,3769476,6.0,6.0,1
9417,12009,nextag,3763821,6.0,6.0,1
9422,12016,jumped,3761906,6.0,6.0,1
9425,12019,narnia,3759544,6.0,6.0,1
9431,12028,rename,3757535,6.0,6.0,1
9432,12030,markup,3757429,6.0,6.0,1
9444,12044,copier,3747909,6.0,6.0,1
9452,12053,beware,3744629,6.0,6.0,1
9468,12071,gifted,3733747,6.0,6.0,1
9469,12072,esteem,3733585,6.0,6.0,1
9473,12076,shelby,3732559,6.0,6.0,1
9478,12083,landed,3730816,6.0,6.0,1
9481,12087,scouts,3729780,6.0,6.0,1
9482,12088,warsaw,3729488,6.0,6.0,1
9497,12112,pcmcia,3719613,6.0,6.0,1
9503,12120,regret,3716789,6.0,6.0,1
9505,12122,stakes,3715795,6.0,6.0,1
9514,12133,litter,3706640,6.0,6.0,1
9522,12141,rugged,3698606,6.0,6.0,1
9533,12154,humble,3693501,6.0,6.0,1
9535,12157,petrol,3690703,6.0,6.0,1
9536,12158,midway,3690431,6.0,6.0,1
9543,12166,flyers,3685163,6.0,6.0,1
9545,12168,tacoma,3684792,6.0,6.0,1
9550,12173,whites,3683340,6.0,6.0,1
9554,12178,locals,3682503,6.0,6.0,1
9555,12179,fringe,3682385,6.0,6.0,1
9564,12191,manuel,3677641,6.0,6.0,1
9569,12200,steele,3669151,6.0,6.0,1
9570,12201,citing,3668594,6.0,6.0,1
9574,12206,hassle,3665939,6.0,6.0,1
9581,12214,exeter,3662807,6.0,6.0,1
9582,12215,docket,3661940,6.0,6.0,1
9585,12219,nordic,3660365,6.0,6.0,1
9587,12222,privat,3659158,6.0,6.0,1
9594,12229,thirds,3655965,6.0,6.0,1
9596,12232,intern,3654560,6.0,6.0,1
9604,12241,oppose,3653137,6.0,6.0,1
9621,12262,sparks,3644341,6.0,6.0,1
9636,12280,madden,3637266,6.0,6.0,1
9639,12284,lively,3635880,6.0,6.0,1
9645,12290,tripod,3633813,6.0,6.0,1
9648,12293,laguna,3632280,6.0,6.0,1
9675,12330,paints,3617496,6.0,6.0,1
9680,12337,tastes,3613970,6.0,6.0,1
9682,12339,storms,3613499,6.0,6.0,1
9685,12342,smiled,3613070,6.0,6.0,1
9697,12356,elaine,3605953,6.0,6.0,1
9702,12361,bibtex,3602470,6.0,6.0,1
9704,12365,expose,3598867,6.0,6.0,1
9706,12367,arises,3597654,6.0,6.0,1
9711,12374,lisbon,3593020,6.0,6.0,1
9721,12385,hobart,3585651,6.0,6.0,1
9725,12390,dorset,3579355,6.0,6.0,1
9729,12394,buenos,3577309,6.0,6.0,1
9734,12399,mystic,3575548,6.0,6.0,1
9736,12401,darren,3575164,6.0,6.0,1
9742,12412,afghan,3571609,6.0,6.0,1
9759,12432,oakley,3561959,6.0,6.0,1
9762,12436,didrex,3560477,6.0,6.0,1
9763,12437,brenda,3560469,6.0,6.0,1
9766,12441,wasted,3559742,6.0,6.0,1
9767,12442,purdue,3558316,6.0,6.0,1
9773,12450,footer,3554458,6.0,6.0,1
9780,12458,graves,3552013,6.0,6.0,1
9782,12460,ghetto,3550613,6.0,6.0,1
9785,12464,meadow,3549050,6.0,6.0,1
9787,12466,feeder,3545920,6.0,6.0,1
9788,12467,mercer,3545626,6.0,6.0,1
9794,12475,becker,3541371,6.0,6.0,1
9807,12489,hanson,3533818,6.0,6.0,1
9814,12500,wastes,3531476,6.0,6.0,1
9815,12501,telnet,3531383,6.0,6.0,1
9819,12505,parked,3530425,6.0,6.0,1
9821,12508,castro,3530162,6.0,6.0,1
9822,12510,peanut,3529318,6.0,6.0,1
9823,12511,holden,3529238,6.0,6.0,1
9831,12521,kaiser,3525640,6.0,6.0,1
9833,12524,wallis,3524128,6.0,6.0,1
9836,12528,retire,3522241,6.0,6.0,1
9837,12529,rumors,3522170,6.0,6.0,1
9850,12545,conrad,3512615,6.0,6.0,1
9851,12546,wished,3512525,6.0,6.0,1
9853,12548,kicked,3510100,6.0,6.0,1
9855,12551,gadget,3508749,6.0,6.0,1
9859,12557,ticker,3505466,6.0,6.0,1
9868,12567,brasil,3503070,6.0,6.0,1
9871,12571,thrust,3500671,6.0,6.0,1
9875,12576,novice,3498131,6.0,6.0,1
9877,12578,hewitt,3496429,6.0,6.0,1
9888,12595,traces,3488821,6.0,6.0,1
9892,12600,weston,3488306,6.0,6.0,1
9898,12606,onsite,3484653,6.0,6.0,1
9902,12610,fights,3483909,6.0,6.0,1
9915,12624,padded,3476722,6.0,6.0,1
9916,12625,applet,3476474,6.0,6.0,1
9919,12628,revise,3475221,6.0,6.0,1
9930,12640,daewoo,3470742,6.0,6.0,1
9938,12650,weaver,3464764,6.0,6.0,1
9941,12654,macros,3463828,6.0,6.0,1
9944,12658,teresa,3461041,6.0,6.0,1
9948,12662,aussie,3459025,6.0,6.0,1
9950,12665,pewter,3458542,6.0,6.0,1
9957,12672,trevor,3455171,6.0,6.0,1
9971,12689,oceans,3449148,6.0,6.0,1
9974,12692,ivoire,3447780,6.0,6.0,1
9976,12694,arrows,3447386,6.0,6.0,1
9982,12700,eureka,3445857,6.0,6.0,1
9992,12714,esther,3441968,6.0,6.0,1
10005,12729,laurie,3437301,6.0,6.0,1
10006,12731,zodiac,3436050,6.0,6.0,1
10009,12735,tubing,3435220,6.0,6.0,1
10010,12736,keller,3434912,6.0,6.0,1
10014,12740,artery,3434468,6.0,6.0,1
10021,12748,fluids,3432473,6.0,6.0,1
10029,12760,middot,3427734,6.0,6.0,1
10031,12762,canopy,3426751,6.0,6.0,1
10048,12783,fibers,3413234,6.0,6.0,1
10050,12785,brains,3413001,6.0,6.0,1
10053,12788,indigo,3412827,6.0,6.0,1
10055,12790,kelley,3412407,6.0,6.0,1
10063,12799,tuvalu,3404820,6.0,6.0,1
10066,12802,excite,3404340,6.0,6.0,1
10067,12803,rebels,3403877,6.0,6.0,1
10073,12810,pseudo,3401665,6.0,6.0,1
10086,12825,verlag,3396251,6.0,6.0,1
10093,12832,throne,3392423,6.0,6.0,1
10095,12834,pagina,3391050,6.0,6.0,1
10098,12837,slopes,3390340,6.0,6.0,1
10101,12840,seized,3388226,6.0,6.0,1
10104,12843,leases,3386999,6.0,6.0,1
10111,12852,expire,3381897,6.0,6.0,1
10113,12856,methyl,3381243,6.0,6.0,1
10117,12860,ramada,3379181,6.0,6.0,1
10122,12865,marvin,3376846,6.0,6.0,1
10126,12870,usable,3373023,6.0,6.0,1
10132,12877,conway,3370206,6.0,6.0,1
10134,12882,denote,3369529,6.0,6.0,1
10135,12883,slayer,3369067,6.0,6.0,1
10138,12887,tester,3366908,6.0,6.0,1
10141,12892,relies,3365831,6.0,6.0,1
10148,12899,rodney,3363459,6.0,6.0,1
10151,12903,fulton,3362274,6.0,6.0,1
10157,12910,zurich,3360140,6.0,6.0,1
10162,12916,spares,3357011,6.0,6.0,1
10167,12924,salons,3352628,6.0,6.0,1
10172,12930,helper,3350286,6.0,6.0,1
10175,12933,rancho,3349485,6.0,6.0,1
10193,12951,skinny,3345336,6.0,6.0,1
10194,12952,sewage,3345305,6.0,6.0,1
10201,12961,sonoma,3342269,6.0,6.0,1
10203,12965,iraqis,3339068,6.0,6.0,1
10205,12967,wretch,3337521,6.0,6.0,1
10208,12970,racist,3336285,6.0,6.0,1
10212,12976,convey,3335192,6.0,6.0,1
10216,12981,govern,3331779,6.0,6.0,1
10219,12987,reboot,3329413,6.0,6.0,1
10222,12990,blinds,3326896,6.0,6.0,1
10224,12992,traits,3326573,6.0,6.0,1
10226,12994,graded,3325972,6.0,6.0,1
10227,12995,phuket,3324927,6.0,6.0,1
10231,13000,guiana,3322604,6.0,6.0,1
10235,13006,abused,3319897,6.0,6.0,1
10237,13008,billed,3318960,6.0,6.0,1
10245,13017,smiles,3316364,6.0,6.0,1
10246,13018,merged,3316000,6.0,6.0,1
10252,13025,relied,3314378,6.0,6.0,1
10262,13038,kindly,3305856,6.0,6.0,1
10265,13042,sharks,3302757,6.0,6.0,1
10267,13044,minors,3302424,6.0,6.0,1
10268,13045,dances,3302142,6.0,6.0,1
10272,13049,mapped,3300807,6.0,6.0,1
10274,13052,decree,3299438,6.0,6.0,1
10277,13056,printf,3297779,6.0,6.0,1
10284,13063,jerome,3295724,6.0,6.0,1
10288,13067,gamble,3294887,6.0,6.0,1
10290,13071,gravel,3294483,6.0,6.0,1
10294,13075,judged,3293503,6.0,6.0,1
10307,13092,assert,3288118,6.0,6.0,1
10313,13099,thrice,3284790,6.0,6.0,1
10316,13103,edison,3284245,6.0,6.0,1
10328,13121,sequel,3276371,6.0,6.0,1
10331,13125,wolves,3274152,6.0,6.0,1
10333,13127,herpes,3273130,6.0,6.0,1
10334,13128,upward,3273084,6.0,6.0,1
10336,13130,dundee,3273007,6.0,6.0,1
10347,13142,streak,3268695,6.0,6.0,1
10350,13146,tragic,3266929,6.0,6.0,1
10358,13154,milano,3263654,6.0,6.0,1
10362,13158,hooked,3261622,6.0,6.0,1
10364,13160,shrink,3261118,6.0,6.0,1
10367,13165,taipei,3259202,6.0,6.0,1
10368,13166,unesco,3259063,6.0,6.0,1
10370,13168,stance,3257959,6.0,6.0,1
10372,13171,beaded,3255817,6.0,6.0,1
10374,13174,exodus,3254740,6.0,6.0,1
10376,13176,gemini,3254338,6.0,6.0,1
10381,13183,derive,3253144,6.0,6.0,1
10397,13202,netbsd,3245273,6.0,6.0,1
10402,13212,lowell,3240910,6.0,6.0,1
10405,13215,elliot,3239891,6.0,6.0,1
10406,13216,opener,3239644,6.0,6.0,1
10410,13221,jigsaw,3237104,6.0,6.0,1
10416,13229,unreal,3234687,6.0,6.0,1
10417,13230,wounds,3234600,6.0,6.0,1
10427,13241,probes,3231001,6.0,6.0,1
10435,13249,swivel,3229287,6.0,6.0,1
10456,13277,medals,3217509,6.0,6.0,1
10457,13278,proton,3217423,6.0,6.0,1
10460,13281,lister,3216160,6.0,6.0,1
10467,13288,kaplan,3213494,6.0,6.0,1
10471,13294,cabins,3209582,6.0,6.0,1
10477,13300,linens,3207974,6.0,6.0,1
10480,13303,beetle,3207549,6.0,6.0,1
10494,13321,hummer,3200769,6.0,6.0,1
10497,13324,hatred,3198487,6.0,6.0,1
10508,13336,behave,3193930,6.0,6.0,1
10514,13343,carmel,3192500,6.0,6.0,1
10515,13344,encore,3192276,6.0,6.0,1
10519,13348,unsure,3191329,6.0,6.0,1
10538,13370,merits,3181319,6.0,6.0,1
10557,13391,sidney,3171598,6.0,6.0,1
10562,13396,tawnee,3169500,6.0,6.0,1
10579,13418,sheila,3159681,6.0,6.0,1
10580,13419,ripper,3159169,6.0,6.0,1
10583,13424,benton,3155858,6.0,6.0,1
10584,13425,mcafee,3155707,6.0,6.0,1
10590,13431,burger,3154636,6.0,6.0,1
10594,13436,syrian,3153914,6.0,6.0,1
10597,13439,linkin,3153477,6.0,6.0,1
10615,13459,abbott,3143893,6.0,6.0,1
10616,13460,tailor,3143833,6.0,6.0,1
10623,13468,pascal,3140118,6.0,6.0,1
10641,13490,faults,3133646,6.0,6.0,1
10643,13494,grease,3132154,6.0,6.0,1
10644,13495,diablo,3131983,6.0,6.0,1
10646,13497,cairns,3131719,6.0,6.0,1
10661,13515,seated,3127196,6.0,6.0,1
10666,13521,sirius,3124863,6.0,6.0,1
10670,13528,replay,3121356,6.0,6.0,1
10680,13539,smoked,3117683,6.0,6.0,1
10685,13546,baltic,3115246,6.0,6.0,1
10691,13554,fowler,3112607,6.0,6.0,1
10697,13563,warmth,3107429,6.0,6.0,1
10702,13570,verses,3104329,6.0,6.0,1
10707,13575,toggle,3101854,6.0,6.0,1
10716,13587,barker,3096553,6.0,6.0,1
10717,13588,solids,3096318,6.0,6.0,1
10728,13602,demons,3092729,6.0,6.0,1
10731,13605,coping,3091883,6.0,6.0,1
10732,13607,baxter,3090221,6.0,6.0,1
10736,13612,curved,3086969,6.0,6.0,1
10756,13640,amazed,3077159,6.0,6.0,1
10772,13661,shocks,3067296,6.0,6.0,1
10777,13666,lasers,3066286,6.0,6.0,1
10778,13667,candid,3066199,6.0,6.0,1
10783,13672,caesar,3063233,6.0,6.0,1
10784,13673,savers,3063213,6.0,6.0,1
10801,13691,sophie,3054739,6.0,6.0,1
10802,13692,doesnt,3054633,6.0,6.0,1
10809,13701,decker,3050142,6.0,6.0,1
10810,13704,extern,3048776,6.0,6.0,1
10811,13705,badges,3048651,6.0,6.0,1
10813,13707,kitten,3048546,6.0,6.0,1
10816,13710,brides,3047745,6.0,6.0,1
10821,13716,glossy,3045309,6.0,6.0,1
10823,13718,haired,3043626,6.0,6.0,1
10828,13723,lethal,3040987,6.0,6.0,1
10831,13726,cavity,3037278,6.0,6.0,1
10832,13727,molded,3035204,6.0,6.0,1
10836,13732,decals,3033263,6.0,6.0,1
10844,13741,towing,3031539,6.0,6.0,1
10860,13757,suburb,3025325,6.0,6.0,1
10863,13760,cohort,3024028,6.0,6.0,1
10867,13765,lineup,3022552,6.0,6.0,1
10872,13770,pueblo,3021546,6.0,6.0,1
10891,13796,nylons,3010458,6.0,6.0,1
10898,13803,misses,3008606,6.0,6.0,1
10907,13813,purity,3005735,6.0,6.0,1
10911,13817,cellar,3002258,6.0,6.0,1
10922,13835,onions,2994892,6.0,6.0,1
10930,13843,issuer,2990187,6.0,6.0,1
10932,13845,sylvia,2989758,6.0,6.0,1
10943,13857,easton,2986073,6.0,6.0,1
10951,13865,norris,2983782,6.0,6.0,1
10961,13880,swords,2979433,6.0,6.0,1
10964,13884,evolve,2978181,6.0,6.0,1
10967,13890,leased,2975373,6.0,6.0,1
10975,13902,bergen,2971198,6.0,6.0,1
10981,13909,sizeof,2969187,6.0,6.0,1
10987,13917,sweets,2964693,6.0,6.0,1
10993,13923,ashton,2963563,6.0,6.0,1
11001,13932,saloon,2961006,6.0,6.0,1
11003,13936,unisex,2959687,6.0,6.0,1
11011,13945,folded,2954459,6.0,6.0,1
11016,13952,constr,2952449,6.0,6.0,1
11022,13960,manson,2950031,6.0,6.0,1
11025,13963,unpaid,2946577,6.0,6.0,1
11026,13964,ghosts,2946325,6.0,6.0,1
11028,13966,doubts,2945460,6.0,6.0,1
11051,13993,insist,2936535,6.0,6.0,1
11054,13997,snyder,2935183,6.0,6.0,1
11059,14002,resale,2934694,6.0,6.0,1
11061,14004,howell,2933861,6.0,6.0,1
11063,14006,scalar,2933537,6.0,6.0,1
11067,14010,sesame,2932722,6.0,6.0,1
11072,14018,joanne,2928609,6.0,6.0,1
11078,14027,yachts,2925303,6.0,6.0,1
11084,14036,joomla,2922254,6.0,6.0,1
11085,14037,misuse,2922159,6.0,6.0,1
11087,14039,cosmos,2921384,6.0,6.0,1
11091,14045,legion,2920122,6.0,6.0,1
11107,14064,isaiah,2912696,6.0,6.0,1
11112,14071,addict,2910117,6.0,6.0,1
11124,14084,pistol,2904815,6.0,6.0,1
11132,14092,runway,2901389,6.0,6.0,1
11135,14095,admits,2899936,6.0,6.0,1
11136,14096,bombay,2899642,6.0,6.0,1
11141,14101,buckle,2898037,6.0,6.0,1
11146,14109,divers,2896551,6.0,6.0,1
11155,14118,upside,2894930,6.0,6.0,1
11157,14121,patron,2892996,6.0,6.0,1
11160,14124,boiler,2892727,6.0,6.0,1
11164,14128,induce,2891148,6.0,6.0,1
11175,14139,debtor,2887944,6.0,6.0,1
11177,14145,mortal,2886162,6.0,6.0,1
11194,14172,stella,2876513,6.0,6.0,1
11198,14176,xtreme,2874694,6.0,6.0,1
11201,14180,cereal,2871293,6.0,6.0,1
11204,14186,mellon,2868835,6.0,6.0,1
11205,14187,drills,2868306,6.0,6.0,1
11214,14197,rented,2865890,6.0,6.0,1
11227,14212,openly,2861856,6.0,6.0,1
11231,14216,chanel,2859297,6.0,6.0,1
11233,14219,jabber,2858295,6.0,6.0,1
11236,14224,rotate,2856677,6.0,6.0,1
11254,14247,behold,2847118,6.0,6.0,1
11265,14260,ledger,2840827,6.0,6.0,1
11269,14264,laughs,2839804,6.0,6.0,1
11270,14265,connie,2838668,6.0,6.0,1
11275,14270,depths,2836629,6.0,6.0,1
11276,14271,spices,2836609,6.0,6.0,1
11278,14273,loader,2836507,6.0,6.0,1
11284,14279,themed,2833049,6.0,6.0,1
11293,14290,felony,2828329,6.0,6.0,1
11310,14314,gentoo,2820534,6.0,6.0,1
11313,14317,strait,2820437,6.0,6.0,1
11316,14321,donkey,2819753,6.0,6.0,1
11320,14326,boasts,2817353,6.0,6.0,1
11325,14332,radial,2815296,6.0,6.0,1
11330,14338,armour,2813708,6.0,6.0,1
11337,14348,celine,2810464,6.0,6.0,1
11345,14358,tonnes,2807733,6.0,6.0,1
11348,14362,corona,2806095,6.0,6.0,1
11351,14366,letras,2804991,6.0,6.0,1
11352,14367,bylaws,2804626,6.0,6.0,1
11362,14380,bilder,2799031,6.0,6.0,1
11363,14381,reside,2798670,6.0,6.0,1
11383,14406,samson,2793475,6.0,6.0,1
11395,14418,seldom,2790565,6.0,6.0,1
11397,14421,morrow,2789797,6.0,6.0,1
11403,14427,lasted,2787384,6.0,6.0,1
11405,14429,awhile,2787111,6.0,6.0,1
11406,14430,winery,2786992,6.0,6.0,1
11407,14432,scaled,2786253,6.0,6.0,1
11409,14434,photon,2784392,6.0,6.0,1
11416,14441,pharma,2779510,6.0,6.0,1
11426,14457,urbana,2772517,6.0,6.0,1
11431,14462,franco,2771503,6.0,6.0,1
11442,14474,coarse,2768915,6.0,6.0,1
11459,14494,archer,2762538,6.0,6.0,1
11463,14499,warmer,2759111,6.0,6.0,1
11465,14502,dryers,2758434,6.0,6.0,1
11473,14513,asians,2753857,6.0,6.0,1
11474,14514,orient,2753211,6.0,6.0,1
11475,14515,contra,2753017,6.0,6.0,1
11486,14526,mclean,2748981,6.0,6.0,1
