,rank,word,count,length,adj_length,reserved
8522,10906,steak,4413680,5.0,5.0,1
8525,10909,cobra,4412823,5.0,5.0,1
8527,10911,gucci,4412128,5.0,5.0,1
8528,10912,threw,4410853,5.0,5.0,1
8531,10915,https,4408882,5.0,5.0,1
8551,10941,walsh,4391300,5.0,5.0,1
8552,10942,ninth,4390562,5.0,5.0,1
8554,10945,marry,4388137,5.0,5.0,1
8566,10959,wills,4376548,5.0,5.0,1
8568,10961,atoms,4375988,5.0,5.0,1
8574,10967,drake,4373046,5.0,5.0,1
8583,10978,della,4365759,5.0,5.0,1
8586,10981,rails,4364886,5.0,5.0,1
8587,10983,pgsql,4364387,5.0,5.0,1
8588,10984,fried,4364192,5.0,5.0,1
8589,10985,cairo,4364029,5.0,5.0,1
8594,10991,malls,4362513,5.0,5.0,1
8604,11002,woody,4355633,5.0,5.0,1
8608,11007,cried,4352198,5.0,5.0,1
8633,11035,plugs,4333394,5.0,5.0,1
8635,11038,coded,4330278,5.0,5.0,1
8636,11039,supra,4329457,5.0,5.0,1
8638,11041,molly,4328076,5.0,5.0,1
8645,11050,franz,4321556,5.0,5.0,1
8650,11055,palau,4315852,5.0,5.0,1
8668,11079,rival,4298220,5.0,5.0,1
8676,11090,beige,4288534,5.0,5.0,1
8678,11092,rolex,4287956,5.0,5.0,1
8692,11109,homer,4281428,5.0,5.0,1
8695,11114,gases,4277836,5.0,5.0,1
8699,11118,genus,4275567,5.0,5.0,1
8708,11128,dixon,4265747,5.0,5.0,1
8716,11138,debts,4259542,5.0,5.0,1
8718,11140,icann,4259419,5.0,5.0,1
8725,11150,avril,4254680,5.0,5.0,1
8727,11152,myths,4253827,5.0,5.0,1
8730,11155,knees,4250743,5.0,5.0,1
8736,11163,poets,4248574,5.0,5.0,1
8737,11164,woven,4248524,5.0,5.0,1
8740,11167,pedro,4247791,5.0,5.0,1
8748,11177,trent,4242725,5.0,5.0,1
8752,11181,rigid,4240019,5.0,5.0,1
8758,11192,salsa,4234056,5.0,5.0,1
8766,11201,blown,4229918,5.0,5.0,1
8768,11203,baton,4229776,5.0,5.0,1
8775,11213,abbey,4224864,5.0,5.0,1
8790,11233,bruno,4216245,5.0,5.0,1
8796,11239,evite,4214149,5.0,5.0,1
8805,11249,diets,4207940,5.0,5.0,1
8807,11252,sauna,4202256,5.0,5.0,1
8812,11257,bauer,4197776,5.0,5.0,1
8817,11263,bowls,4193933,5.0,5.0,1
8818,11264,qaeda,4193878,5.0,5.0,1
8822,11268,kitts,4192233,5.0,5.0,1
8830,11278,macau,4187604,5.0,5.0,1
8840,11288,cruel,4180956,5.0,5.0,1
8851,11299,eager,4175668,5.0,5.0,1
8861,11311,chang,4168927,5.0,5.0,1
8865,11315,pupil,4167137,5.0,5.0,1
8866,11316,feast,4166016,5.0,5.0,1
8872,11323,acura,4162891,5.0,5.0,1
8879,11334,fedex,4153858,5.0,5.0,1
8888,11343,ankle,4146793,5.0,5.0,1
8904,11366,decks,4131188,5.0,5.0,1
8908,11371,blunt,4129800,5.0,5.0,1
8910,11373,hamas,4128646,5.0,5.0,1
8911,11375,react,4126376,5.0,5.0,1
8913,11377,rises,4124482,5.0,5.0,1
8914,11378,shane,4124234,5.0,5.0,1
8933,11401,coats,4107452,5.0,5.0,1
8938,11410,aston,4099586,5.0,5.0,1
8951,11427,fairs,4091127,5.0,5.0,1
8952,11428,flute,4090740,5.0,5.0,1
8958,11434,hindi,4088627,5.0,5.0,1
8960,11436,harsh,4087715,5.0,5.0,1
8965,11441,whois,4083002,5.0,5.0,1
8966,11442,burma,4082398,5.0,5.0,1
8967,11443,cease,4081957,5.0,5.0,1
8977,11456,poles,4074284,5.0,5.0,1
8996,11485,sioux,4055518,5.0,5.0,1
8998,11489,jenna,4054943,5.0,5.0,1
9011,11503,fargo,4046625,5.0,5.0,1
9013,11505,equip,4044391,5.0,5.0,1
9014,11507,reged,4043692,5.0,5.0,1
9018,11514,hedge,4041429,5.0,5.0,1
9034,11534,curry,4029540,5.0,5.0,1
9038,11539,worms,4027528,5.0,5.0,1
9046,11549,dewey,4024315,5.0,5.0,1
9048,11551,pouch,4023912,5.0,5.0,1
9051,11554,hooks,4023408,5.0,5.0,1
9067,11577,peaks,4011396,5.0,5.0,1
9073,11588,didnt,4002254,5.0,5.0,1
9078,11593,spoon,4000406,5.0,5.0,1
9079,11594,bombs,3999701,5.0,5.0,1
9080,11595,niche,3999108,5.0,5.0,1
9083,11599,cigar,3993843,5.0,5.0,1
9098,11617,curse,3982181,5.0,5.0,1
9103,11626,forex,3977390,5.0,5.0,1
9108,11632,titan,3974407,5.0,5.0,1
9112,11636,anita,3972924,5.0,5.0,1
9123,11649,shout,3965861,5.0,5.0,1
9124,11650,nudes,3964133,5.0,5.0,1
9134,11662,straw,3958211,5.0,5.0,1
9138,11666,fgets,3956206,5.0,5.0,1
9146,11674,reuse,3950428,5.0,5.0,1
9156,11684,loses,3942953,5.0,5.0,1
9162,11690,suede,3941313,5.0,5.0,1
9166,11695,peach,3938068,5.0,5.0,1
9176,11709,uncut,3929056,5.0,5.0,1
9192,11729,stove,3914849,5.0,5.0,1
9196,11734,nixon,3913498,5.0,5.0,1
9198,11736,brady,3910813,5.0,5.0,1
9202,11740,zhang,3909936,5.0,5.0,1
9205,11744,freak,3908219,5.0,5.0,1
9208,11749,bluff,3906671,5.0,5.0,1
9213,11755,sadly,3905175,5.0,5.0,1
9216,11758,avail,3902711,5.0,5.0,1
9226,11769,hatch,3896261,5.0,5.0,1
9229,11773,stein,3893544,5.0,5.0,1
9232,11776,spill,3890646,5.0,5.0,1
9234,11778,drift,3889505,5.0,5.0,1
9246,11791,winxp,3881715,5.0,5.0,1
9247,11792,crisp,3880385,5.0,5.0,1
9251,11800,scans,3877627,5.0,5.0,1
9271,11825,onset,3858839,5.0,5.0,1
9277,11831,assay,3855224,5.0,5.0,1
9283,11838,leigh,3853134,5.0,5.0,1
9285,11843,tents,3850460,5.0,5.0,1
9291,11851,snack,3847152,5.0,5.0,1
9293,11853,pulls,3846669,5.0,5.0,1
9321,11888,squid,3828491,5.0,5.0,1
9331,11901,maxim,3820484,5.0,5.0,1
9342,11919,slate,3813904,5.0,5.0,1
9358,11940,pagan,3805644,5.0,5.0,1
9360,11942,widow,3804620,5.0,5.0,1
9371,11955,skies,3796788,5.0,5.0,1
9376,11961,kicks,3792491,5.0,5.0,1
9378,11963,canoe,3790795,5.0,5.0,1
9397,11985,juicy,3778910,5.0,5.0,1
9400,11989,moody,3776452,5.0,5.0,1
9418,12010,pedal,3763705,5.0,5.0,1
9424,12018,tuned,3761208,5.0,5.0,1
9428,12024,mayer,3758894,5.0,5.0,1
9430,12027,geoff,3757759,5.0,5.0,1
9435,12033,scrap,3757085,5.0,5.0,1
9438,12037,bella,3753635,5.0,5.0,1
9446,12046,terra,3747696,5.0,5.0,1
9451,12052,vapor,3744912,5.0,5.0,1
9453,12054,aloud,3743858,5.0,5.0,1
9462,12064,goose,3739382,5.0,5.0,1
9483,12092,winnt,3727290,5.0,5.0,1
9484,12096,hydro,3725464,5.0,5.0,1
9489,12101,playa,3723548,5.0,5.0,1
9490,12103,noisy,3722908,5.0,5.0,1
9491,12105,abide,3722809,5.0,5.0,1
9496,12111,socio,3719745,5.0,5.0,1
9511,12129,bliss,3708978,5.0,5.0,1
9521,12140,parse,3698919,5.0,5.0,1
9523,12142,jelly,3698541,5.0,5.0,1
9537,12159,mania,3688699,5.0,5.0,1
9538,12160,edwin,3688662,5.0,5.0,1
9542,12165,clare,3687106,5.0,5.0,1
9552,12176,bolts,3682849,5.0,5.0,1
9560,12185,typed,3681027,5.0,5.0,1
9602,12239,satan,3653674,5.0,5.0,1
9606,12245,megan,3652019,5.0,5.0,1
9612,12251,cheer,3648929,5.0,5.0,1
9617,12256,marty,3646752,5.0,5.0,1
9622,12263,xlibs,3644205,5.0,5.0,1
9631,12273,clamp,3639509,5.0,5.0,1
9634,12277,grape,3638159,5.0,5.0,1
9638,12283,deeds,3636121,5.0,5.0,1
9654,12302,traps,3628684,5.0,5.0,1
9659,12308,racer,3625077,5.0,5.0,1
9661,12310,guilt,3623942,5.0,5.0,1
9662,12311,sweep,3623863,5.0,5.0,1
9670,12324,doyle,3618714,5.0,5.0,1
9671,12325,ducks,3618693,5.0,5.0,1
9676,12331,vince,3616647,5.0,5.0,1
9684,12341,param,3613208,5.0,5.0,1
9689,12346,lunar,3611744,5.0,5.0,1
9699,12358,posed,3604888,5.0,5.0,1
9712,12375,forks,3592612,5.0,5.0,1
9713,12377,boxer,3592432,5.0,5.0,1
9717,12381,weigh,3587993,5.0,5.0,1
9718,12382,rodeo,3587192,5.0,5.0,1
9723,12387,moose,3581329,5.0,5.0,1
9732,12397,crush,3576348,5.0,5.0,1
9733,12398,cathy,3575710,5.0,5.0,1
9744,12414,paulo,3569244,5.0,5.0,1
9750,12421,lever,3566558,5.0,5.0,1
9754,12425,tasty,3565676,5.0,5.0,1
9760,12434,rants,3561826,5.0,5.0,1
9761,12435,tarot,3561389,5.0,5.0,1
9765,12440,carts,3559795,5.0,5.0,1
9768,12443,cocoa,3557169,5.0,5.0,1
9779,12457,mixes,3552046,5.0,5.0,1
9786,12465,panty,3546636,5.0,5.0,1
9795,12476,aires,3540986,5.0,5.0,1
9796,12477,bulls,3540837,5.0,5.0,1
9797,12478,orion,3538939,5.0,5.0,1
9801,12482,hurry,3536968,5.0,5.0,1
9816,12502,clash,3531117,5.0,5.0,1
9817,12503,biker,3530897,5.0,5.0,1
9825,12515,nauru,3527512,5.0,5.0,1
9849,12544,stain,3512824,5.0,5.0,1
9857,12554,reign,3505605,5.0,5.0,1
9862,12561,baron,3504549,5.0,5.0,1
9866,12565,bates,3503755,5.0,5.0,1
9883,12587,stiff,3492842,5.0,5.0,1
9889,12596,rabbi,3488700,5.0,5.0,1
9890,12597,sushi,3488691,5.0,5.0,1
9891,12598,puffy,3488647,5.0,5.0,1
9901,12609,elbow,3484326,5.0,5.0,1
9909,12617,stark,3479265,5.0,5.0,1
9918,12627,circa,3475462,5.0,5.0,1
9924,12633,quinn,3471650,5.0,5.0,1
9965,12681,razor,3451657,5.0,5.0,1
9966,12682,cough,3451640,5.0,5.0,1
9985,12706,tibet,3443821,5.0,5.0,1
9987,12709,isles,3443470,5.0,5.0,1
9989,12711,ovens,3443150,5.0,5.0,1
10017,12743,inlet,3433125,5.0,5.0,1
10026,12757,bronx,3430081,5.0,5.0,1
10032,12763,gloss,3426618,5.0,5.0,1
10033,12764,panda,3424825,5.0,5.0,1
10035,12768,porch,3420626,5.0,5.0,1
10047,12782,isuzu,3413560,5.0,5.0,1
10052,12787,eaten,3412832,5.0,5.0,1
10075,12813,sinks,3399604,5.0,5.0,1
10076,12814,steep,3399504,5.0,5.0,1
10077,12815,dinar,3399128,5.0,5.0,1
10079,12817,creed,3398609,5.0,5.0,1
10080,12818,carat,3398374,5.0,5.0,1
10082,12821,nobel,3397169,5.0,5.0,1
10107,12847,faxes,3386604,5.0,5.0,1
10108,12848,plump,3386553,5.0,5.0,1
10112,12855,midst,3381410,5.0,5.0,1
10115,12858,borne,3379421,5.0,5.0,1
10121,12864,tesco,3377683,5.0,5.0,1
10127,12871,tempo,3372997,5.0,5.0,1
10128,12872,getty,3372135,5.0,5.0,1
10136,12884,payne,3368937,5.0,5.0,1
10156,12909,torch,3360286,5.0,5.0,1
10166,12923,lohan,3352800,5.0,5.0,1
10180,12938,hacks,3348166,5.0,5.0,1
10182,12940,attic,3347389,5.0,5.0,1
10187,12945,piper,3346631,5.0,5.0,1
10207,12969,stems,3336905,5.0,5.0,1
10238,13010,avery,3318822,5.0,5.0,1
10239,13011,toons,3318074,5.0,5.0,1
10242,13014,tenth,3317039,5.0,5.0,1
10249,13022,desks,3315227,5.0,5.0,1
10251,13024,aided,3314916,5.0,5.0,1
10263,13039,cutie,3305791,5.0,5.0,1
10266,13043,notch,3302495,5.0,5.0,1
10276,13055,seoul,3297895,5.0,5.0,1
10281,13060,lacks,3296569,5.0,5.0,1
10310,13095,bowie,3287191,5.0,5.0,1
10320,13109,poses,3280246,5.0,5.0,1
10327,13120,scent,3277212,5.0,5.0,1
10344,13139,akron,3270629,5.0,5.0,1
10345,13140,fines,3270544,5.0,5.0,1
10346,13141,grasp,3270025,5.0,5.0,1
10348,13143,ounce,3268355,5.0,5.0,1
10352,13148,buena,3265206,5.0,5.0,1
10360,13156,toast,3262695,5.0,5.0,1
10371,13170,kumar,3256818,5.0,5.0,1
10377,13177,kinky,3254161,5.0,5.0,1
10392,13196,owens,3246277,5.0,5.0,1
10396,13201,quota,3245515,5.0,5.0,1
10400,13205,versa,3244429,5.0,5.0,1
10404,13214,starr,3240045,5.0,5.0,1
10411,13222,jumbo,3237095,5.0,5.0,1
10422,13236,maths,3231878,5.0,5.0,1
10429,13243,flint,3230800,5.0,5.0,1
10430,13244,dummy,3230609,5.0,5.0,1
10432,13246,awake,3230337,5.0,5.0,1
10446,13262,burnt,3221640,5.0,5.0,1
10462,13283,studs,3215366,5.0,5.0,1
10484,13308,roast,3205415,5.0,5.0,1
10503,13330,petty,3195594,5.0,5.0,1
10512,13341,felix,3192747,5.0,5.0,1
10513,13342,shiny,3192674,5.0,5.0,1
10516,13345,smash,3192001,5.0,5.0,1
10520,13349,braun,3190846,5.0,5.0,1
10525,13356,ample,3187842,5.0,5.0,1
10530,13362,royce,3185642,5.0,5.0,1
10539,13371,scarf,3181107,5.0,5.0,1
10553,13386,hated,3173792,5.0,5.0,1
10560,13394,spicy,3170817,5.0,5.0,1
10567,13403,fools,3167945,5.0,5.0,1
10568,13404,beard,3166516,5.0,5.0,1
10574,13410,wedge,3162851,5.0,5.0,1
10576,13413,peggy,3160922,5.0,5.0,1
10578,13416,ruins,3159891,5.0,5.0,1
10586,13427,denis,3155542,5.0,5.0,1
10595,13437,hyper,3153749,5.0,5.0,1
10598,13440,gmail,3153272,5.0,5.0,1
10601,13444,cites,3151464,5.0,5.0,1
10606,13450,ezine,3149621,5.0,5.0,1
10613,13457,gamer,3144985,5.0,5.0,1
10614,13458,alexa,3144869,5.0,5.0,1
10622,13467,savvy,3140230,5.0,5.0,1
10630,13478,terri,3137162,5.0,5.0,1
10633,13481,norms,3135997,5.0,5.0,1
10642,13493,silva,3132617,5.0,5.0,1
10650,13501,prima,3131523,5.0,5.0,1
10654,13506,zelda,3130046,5.0,5.0,1
10658,13512,fetal,3127968,5.0,5.0,1
10659,13513,palms,3127466,5.0,5.0,1
10667,13522,chord,3123447,5.0,5.0,1
10668,13524,kudoz,3122575,5.0,5.0,1
10681,13540,hawks,3117529,5.0,5.0,1
10683,13543,irons,3116159,5.0,5.0,1
10684,13544,comet,3116034,5.0,5.0,1
10690,13553,lotto,3112797,5.0,5.0,1
10696,13561,syrup,3108136,5.0,5.0,1
10738,13614,erase,3086642,5.0,5.0,1
10739,13617,bites,3086130,5.0,5.0,1
10740,13618,prose,3085898,5.0,5.0,1
10744,13627,swear,3082372,5.0,5.0,1
10745,13628,intra,3081776,5.0,5.0,1
10746,13630,clown,3081501,5.0,5.0,1
10749,13633,taboo,3079923,5.0,5.0,1
10752,13636,olson,3078156,5.0,5.0,1
10769,13655,dwarf,3072068,5.0,5.0,1
10771,13660,ifdef,3068036,5.0,5.0,1
10786,13675,pines,3062800,5.0,5.0,1
10794,13684,fucks,3058134,5.0,5.0,1
10800,13690,urges,3054809,5.0,5.0,1
10812,13706,enron,3048638,5.0,5.0,1
10814,13708,codec,3048388,5.0,5.0,1
10827,13722,pablo,3042285,5.0,5.0,1
10838,13734,beams,3032813,5.0,5.0,1
10839,13735,props,3032812,5.0,5.0,1
10842,13738,dough,3032657,5.0,5.0,1
10843,13739,stool,3031945,5.0,5.0,1
10845,13742,welch,3031408,5.0,5.0,1
10853,13750,boone,3027314,5.0,5.0,1
10855,13752,horde,3026646,5.0,5.0,1
10857,13754,mommy,3025970,5.0,5.0,1
10859,13756,nanny,3025474,5.0,5.0,1
10879,13779,roach,3017586,5.0,5.0,1
10882,13782,angus,3016497,5.0,5.0,1
10889,13794,ashes,3011008,5.0,5.0,1
10893,13798,natal,3010028,5.0,5.0,1
10894,13799,locus,3009222,5.0,5.0,1
10895,13800,msnbc,3009102,5.0,5.0,1
10906,13812,elton,3006085,5.0,5.0,1
10914,13821,prone,3001079,5.0,5.0,1
10938,13851,clues,2988321,5.0,5.0,1
10942,13856,crews,2986282,5.0,5.0,1
10963,13883,timed,2978189,5.0,5.0,1
10973,13900,scare,2972708,5.0,5.0,1
10977,13905,thief,2970770,5.0,5.0,1
10999,13929,motif,2961524,5.0,5.0,1
11008,13942,hurts,2956264,5.0,5.0,1
11012,13947,sofia,2954155,5.0,5.0,1
11034,13973,spear,2942538,5.0,5.0,1
11035,13974,nigel,2942111,5.0,5.0,1
11038,13977,jolie,2941614,5.0,5.0,1
11047,13988,blanc,2937810,5.0,5.0,1
11052,13994,birch,2936180,5.0,5.0,1
11053,13996,slash,2935535,5.0,5.0,1
11060,14003,mikes,2933878,5.0,5.0,1
11069,14014,seiko,2930676,5.0,5.0,1
11071,14016,arial,2929694,5.0,5.0,1
11079,14028,stacy,2924335,5.0,5.0,1
11086,14038,helix,2921411,5.0,5.0,1
11089,14042,dixie,2920964,5.0,5.0,1
11097,14053,shook,2917411,5.0,5.0,1
11113,14072,matte,2909215,5.0,5.0,1
11118,14077,heidi,2908650,5.0,5.0,1
11131,14091,zebra,2902469,5.0,5.0,1
11143,14103,fetch,2897593,5.0,5.0,1
11147,14110,faroe,2896277,5.0,5.0,1
11163,14127,logon,2891286,5.0,5.0,1
11171,14135,trong,2889135,5.0,5.0,1
11173,14137,unite,2888724,5.0,5.0,1
11176,14144,shear,2886210,5.0,5.0,1
11184,14157,ponds,2882178,5.0,5.0,1
11189,14164,trump,2879094,5.0,5.0,1
11192,14168,mates,2878121,5.0,5.0,1
11193,14170,avian,2877167,5.0,5.0,1
11195,14173,visas,2876354,5.0,5.0,1
11206,14188,webmd,2868259,5.0,5.0,1
11208,14190,champ,2867858,5.0,5.0,1
11226,14211,recap,2861982,5.0,5.0,1
11229,14214,astro,2860399,5.0,5.0,1
11230,14215,crawl,2859784,5.0,5.0,1
11237,14225,flaws,2856172,5.0,5.0,1
11247,14239,olsen,2851762,5.0,5.0,1
11264,14258,hazel,2841268,5.0,5.0,1
11285,14280,messy,2833021,5.0,5.0,1
11287,14284,rupee,2831536,5.0,5.0,1
11288,14285,ments,2831327,5.0,5.0,1
11291,14288,irene,2830387,5.0,5.0,1
11294,14291,lungs,2828099,5.0,5.0,1
11300,14297,vinci,2825779,5.0,5.0,1
11317,14323,jacks,2818856,5.0,5.0,1
11328,14336,stole,2814273,5.0,5.0,1
11329,14337,kirby,2813914,5.0,5.0,1
11354,14369,quasi,2804115,5.0,5.0,1
11360,14378,exile,2801261,5.0,5.0,1
11365,14383,anglo,2798286,5.0,5.0,1
11370,14390,knots,2796342,5.0,5.0,1
11373,14394,anton,2794807,5.0,5.0,1
11375,14397,gerry,2794486,5.0,5.0,1
11381,14404,kappa,2793667,5.0,5.0,1
11386,14409,jumps,2793122,5.0,5.0,1
11404,14428,snoop,2787168,5.0,5.0,1
11411,14436,vague,2783775,5.0,5.0,1
11413,14438,wraps,2781569,5.0,5.0,1
11415,14440,rusty,2780895,5.0,5.0,1
11421,14448,warns,2775722,5.0,5.0,1
11425,14456,sting,2773263,5.0,5.0,1
11427,14458,bravo,2772503,5.0,5.0,1
11430,14461,secsg,2771556,5.0,5.0,1
11444,14476,liter,2768775,5.0,5.0,1
11458,14493,nicht,2762565,5.0,5.0,1
11467,14505,basil,2757419,5.0,5.0,1
11470,14509,paced,2755521,5.0,5.0,1
11479,14519,renee,2751273,5.0,5.0,1
11501,14546,weiss,2742473,5.0,5.0,1
11504,14551,giles,2741044,5.0,5.0,1
11509,14557,shack,2739743,5.0,5.0,1
11526,14578,sleek,2734565,5.0,5.0,1
11534,14587,ariel,2731662,5.0,5.0,1
11535,14589,monty,2730888,5.0,5.0,1
11536,14590,cafes,2730706,5.0,5.0,1
11539,14593,hitch,2730000,5.0,5.0,1
11541,14596,nexus,2728391,5.0,5.0,1
11546,14601,tango,2727306,5.0,5.0,1
11551,14606,ernst,2726438,5.0,5.0,1
11560,14618,sings,2723225,5.0,5.0,1
11563,14621,carte,2722336,5.0,5.0,1
11577,14637,queer,2717979,5.0,5.0,1
11578,14638,pains,2717960,5.0,5.0,1
11579,14639,vioxx,2717063,5.0,5.0,1
11582,14643,ahmed,2715850,5.0,5.0,1
11585,14647,sobre,2715022,5.0,5.0,1
11591,14653,kuala,2712455,5.0,5.0,1
11593,14655,comma,2711522,5.0,5.0,1
11594,14657,geeks,2710575,5.0,5.0,1
11596,14660,avant,2710283,5.0,5.0,1
11597,14661,repec,2709862,5.0,5.0,1
11616,14682,perez,2700670,5.0,5.0,1
11617,14683,cimel,2700656,5.0,5.0,1
11620,14687,leica,2699793,5.0,5.0,1
11626,14693,torah,2698722,5.0,5.0,1
11631,14700,busch,2695340,5.0,5.0,1
11647,14717,tiava,2687059,5.0,5.0,1
11657,14728,freed,2683280,5.0,5.0,1
11669,14742,cheek,2681029,5.0,5.0,1
11675,14748,gavin,2679261,5.0,5.0,1
11678,14751,lasts,2678667,5.0,5.0,1
11692,14769,httpd,2673288,5.0,5.0,1
11710,14790,bowel,2666510,5.0,5.0,1
11712,14792,chats,2666432,5.0,5.0,1
11713,14793,mafia,2666020,5.0,5.0,1
11719,14801,lilly,2665191,5.0,5.0,1
11720,14802,shire,2665081,5.0,5.0,1
11725,14807,lyons,2662817,5.0,5.0,1
11728,14810,scams,2662588,5.0,5.0,1
11729,14811,lipid,2662396,5.0,5.0,1
11740,14827,clyde,2658680,5.0,5.0,1
11747,14835,irwin,2657053,5.0,5.0,1
11759,14849,mains,2652029,5.0,5.0,1
11761,14851,misty,2651773,5.0,5.0,1
11770,14861,prism,2648058,5.0,5.0,1
11779,14872,rests,2645136,5.0,5.0,1
11787,14882,vegan,2642418,5.0,5.0,1
11795,14891,corel,2640276,5.0,5.0,1
11802,14899,groom,2637912,5.0,5.0,1
11813,14910,osama,2635647,5.0,5.0,1
11814,14911,weeds,2634421,5.0,5.0,1
11816,14913,oprah,2634267,5.0,5.0,1
11818,14915,beers,2633610,5.0,5.0,1
11819,14916,clive,2633530,5.0,5.0,1
11825,14923,darby,2631164,5.0,5.0,1
11826,14926,fills,2630389,5.0,5.0,1
11828,14928,grips,2629556,5.0,5.0,1
11832,14932,kayak,2628993,5.0,5.0,1
11835,14935,altar,2627835,5.0,5.0,1
11840,14940,gears,2626927,5.0,5.0,1
11855,14958,risen,2619862,5.0,5.0,1
11858,14961,rhino,2619135,5.0,5.0,1
11866,14972,eaton,2615601,5.0,5.0,1
11867,14973,ruler,2615554,5.0,5.0,1
11869,14975,henri,2615040,5.0,5.0,1
11875,14982,swept,2612095,5.0,5.0,1
11881,14988,troop,2609404,5.0,5.0,1
11882,14989,arose,2609029,5.0,5.0,1
11886,14994,becky,2606971,5.0,5.0,1
11887,14995,lesbo,2606338,5.0,5.0,1
11893,15001,klaus,2604818,5.0,5.0,1
11901,15011,hogan,2600534,5.0,5.0,1
11913,15024,debra,2594075,5.0,5.0,1
11916,15027,cdrom,2593779,5.0,5.0,1
11929,15042,corey,2588392,5.0,5.0,1
11932,15045,slips,2587498,5.0,5.0,1
11934,15049,trays,2586701,5.0,5.0,1
11939,15057,flock,2585098,5.0,5.0,1
11942,15060,chung,2584176,5.0,5.0,1
11946,15064,boris,2582954,5.0,5.0,1
11954,15074,shave,2580057,5.0,5.0,1
11966,15091,swamp,2575587,5.0,5.0,1
11995,15134,faint,2565744,5.0,5.0,1
12003,15146,gland,2561362,5.0,5.0,1
12014,15162,blows,2556663,5.0,5.0,1
12023,15176,stoke,2552684,5.0,5.0,1
12043,15205,kauai,2544183,5.0,5.0,1
12056,15222,ipsec,2538365,5.0,5.0,1
12060,15226,undef,2537317,5.0,5.0,1
12066,15233,nasal,2536094,5.0,5.0,1
12078,15249,nitro,2533124,5.0,5.0,1
12081,15252,marin,2532915,5.0,5.0,1
12090,15261,loser,2529180,5.0,5.0,1
12093,15265,claus,2528018,5.0,5.0,1
12105,15281,hipaa,2523126,5.0,5.0,1
12106,15282,porto,2522999,5.0,5.0,1
12110,15286,jolly,2522092,5.0,5.0,1
12115,15291,femme,2521124,5.0,5.0,1
12128,15305,siege,2518421,5.0,5.0,1
12139,15320,wolfe,2512558,5.0,5.0,1
12143,15324,tyres,2510350,5.0,5.0,1
12152,15335,butte,2505600,5.0,5.0,1
12162,15345,hicks,2503430,5.0,5.0,1
12164,15347,pratt,2503054,5.0,5.0,1
12178,15365,chalk,2498505,5.0,5.0,1
12209,15401,negro,2489080,5.0,5.0,1
12218,15410,wrath,2486700,5.0,5.0,1
12230,15426,grind,2482307,5.0,5.0,1
12233,15430,clint,2481872,5.0,5.0,1
12246,15445,blitz,2476009,5.0,5.0,1
12253,15456,osaka,2472838,5.0,5.0,1
12261,15465,jorge,2471105,5.0,5.0,1
12262,15466,cooks,2470395,5.0,5.0,1
12267,15471,rainy,2469088,5.0,5.0,1
12272,15478,diggs,2467168,5.0,5.0,1
12274,15480,pluto,2466856,5.0,5.0,1
12281,15493,mitch,2464162,5.0,5.0,1
12298,15511,viola,2458792,5.0,5.0,1
12305,15519,rumor,2455494,5.0,5.0,1
12309,15524,volts,2454421,5.0,5.0,1
12317,15533,diver,2452406,5.0,5.0,1
12328,15545,blaze,2448412,5.0,5.0,1
12329,15546,wreck,2447935,5.0,5.0,1
12332,15549,sammy,2447628,5.0,5.0,1
12340,15558,arabs,2444955,5.0,5.0,1
12347,15567,brock,2441409,5.0,5.0,1
12349,15569,hoops,2438525,5.0,5.0,1
12350,15571,macon,2437697,5.0,5.0,1
12352,15573,lynne,2437544,5.0,5.0,1
12362,15584,chloe,2434045,5.0,5.0,1
12364,15589,prada,2432946,5.0,5.0,1
12368,15593,plone,2431191,5.0,5.0,1
12378,15608,horns,2427037,5.0,5.0,1
12415,15655,kylie,2415779,5.0,5.0,1
12421,15661,naomi,2413747,5.0,5.0,1
12423,15664,risky,2412508,5.0,5.0,1
12428,15670,clair,2410656,5.0,5.0,1
12431,15675,crete,2409700,5.0,5.0,1
12440,15686,tulip,2406691,5.0,5.0,1
12447,15695,ciara,2404510,5.0,5.0,1
12455,15704,damon,2401346,5.0,5.0,1
12462,15714,owing,2399321,5.0,5.0,1
12481,15741,benny,2393928,5.0,5.0,1
12493,15754,ipods,2391403,5.0,5.0,1
12497,15758,annum,2390404,5.0,5.0,1
12516,15778,roche,2384778,5.0,5.0,1
12517,15779,ropes,2384639,5.0,5.0,1
12531,15797,morse,2382036,5.0,5.0,1
12535,15802,cords,2380982,5.0,5.0,1
12550,15825,warez,2375829,5.0,5.0,1
12555,15830,ditch,2373753,5.0,5.0,1
12558,15834,slick,2372634,5.0,5.0,1
12568,15845,chunk,2371231,5.0,5.0,1
12569,15846,reels,2371017,5.0,5.0,1
12570,15848,slept,2370802,5.0,5.0,1
12571,15849,gregg,2370023,5.0,5.0,1
12576,15855,huang,2368880,5.0,5.0,1
12587,15868,ibook,2364203,5.0,5.0,1
12597,15881,waits,2362199,5.0,5.0,1
12598,15882,tenor,2361385,5.0,5.0,1
12603,15887,scrub,2360299,5.0,5.0,1
12607,15892,cello,2358848,5.0,5.0,1
12616,15904,caves,2355316,5.0,5.0,1
12623,15911,cocos,2354000,5.0,5.0,1
12636,15926,metre,2350745,5.0,5.0,1
12639,15929,thurs,2349803,5.0,5.0,1
12641,15933,topaz,2348935,5.0,5.0,1
12645,15938,soaps,2347810,5.0,5.0,1
12652,15947,ricoh,2345322,5.0,5.0,1
