,rank,word,count,length,adj_length,reserved
19081,23891,diamondbacks,1180392,12.0,12.0,1
19087,23900,thessaloniki,1178911,12.0,12.0,1
19183,24025,deliverables,1167801,12.0,12.0,1
19195,24044,experiential,1166382,12.0,12.0,1
19222,24077,spectrometer,1163594,12.0,12.0,1
19263,24127,gamermetrics,1159814,12.0,12.0,1
19290,24160,bureaucratic,1157025,12.0,12.0,1
19291,24162,masterpieces,1156953,12.0,12.0,1
19292,24163,cooperatives,1156924,12.0,12.0,1
19394,24281,freestanding,1146641,12.0,12.0,1
19405,24293,assimilation,1145825,12.0,12.0,1
19440,24329,conformation,1142434,12.0,12.0,1
19441,24330,intimidation,1142172,12.0,12.0,1
19489,24391,uncontrolled,1136988,12.0,12.0,1
19574,24502,interception,1128911,12.0,12.0,1
19580,24511,dictatorship,1128173,12.0,12.0,1
19599,24544,adjudication,1126202,12.0,12.0,1
19610,24555,condensation,1125621,12.0,12.0,1
19628,24580,polymorphism,1123494,12.0,12.0,1
19677,24641,undertakings,1118260,12.0,12.0,1
19682,24648,congratulate,1117780,12.0,12.0,1
19705,24675,elephantlist,1115809,12.0,12.0,1
19716,24688,hospitalized,1114878,12.0,12.0,1
19721,24697,entitlements,1114046,12.0,12.0,1
19735,24714,westinghouse,1112917,12.0,12.0,1
19758,24748,fingerprints,1110433,12.0,12.0,1
19786,24787,communicates,1106439,12.0,12.0,1
19803,24807,facilitators,1105157,12.0,12.0,1
19821,24829,indebtedness,1103434,12.0,12.0,1
19859,24883,fermentation,1099267,12.0,12.0,1
19884,24918,predecessors,1096468,12.0,12.0,1
19956,25006,explorations,1090457,12.0,12.0,1
20035,25095,oscillations,1083060,12.0,12.0,1
20236,25344,indifference,1066924,12.0,12.0,1
20264,25380,thermometers,1064517,12.0,12.0,1
20291,25411,psychosocial,1062355,12.0,12.0,1
20327,25455,electrically,1059191,12.0,12.0,1
20347,25480,complication,1057590,12.0,12.0,1
20421,25574,philosophies,1050256,12.0,12.0,1
20470,25631,compromising,1046514,12.0,12.0,1
20471,25632,programmatic,1046503,12.0,12.0,1
20530,25702,honeymooners,1040308,12.0,12.0,1
20531,25704,cheaptickets,1040099,12.0,12.0,1
20546,25720,pathogenesis,1038707,12.0,12.0,1
20562,25743,agribusiness,1037906,12.0,12.0,1
20585,25772,recognizable,1036118,12.0,12.0,1
20683,25899,complemented,1028127,12.0,12.0,1
20756,25990,perturbation,1022159,12.0,12.0,1
20779,26016,milliseconds,1020126,12.0,12.0,1
20783,26020,conservatism,1019836,12.0,12.0,1
20836,26086,ecclesiastes,1014746,12.0,12.0,1
20892,26159,refrigerated,1009532,12.0,12.0,1
20897,26164,lamentations,1009331,12.0,12.0,1
20903,26170,inaccessible,1009035,12.0,12.0,1
20942,26223,disbursement,1004750,12.0,12.0,1
20956,26243,perpetrators,1002937,12.0,12.0,1
20961,26248,tremendously,1002541,12.0,12.0,1
20969,26258,thunderstorm,1002030,12.0,12.0,1
20989,26284,streamlining,1000369,12.0,12.0,1
21000,26295,inauguration,999762,12.0,12.0,1
21085,26397,constructors,993094,12.0,12.0,1
21117,26443,malnutrition,990258,12.0,12.0,1
21127,26453,functionally,989559,12.0,12.0,1
21215,26559,technologist,983689,12.0,12.0,1
21241,26591,encapsulated,981522,12.0,12.0,1
21333,26707,westmoreland,974507,12.0,12.0,1
21374,26755,aeronautical,970791,12.0,12.0,1
21387,26772,compensatory,969793,12.0,12.0,1
21397,26783,anticipating,968838,12.0,12.0,1
21435,26834,michelangelo,965533,12.0,12.0,1
21480,26889,safeguarding,961678,12.0,12.0,1
21515,26928,mechanically,958903,12.0,12.0,1
21543,26962,orientations,957179,12.0,12.0,1
21555,26976,disqualified,956438,12.0,12.0,1
21683,27132,gesellschaft,945558,12.0,12.0,1
21684,27133,circumcision,945537,12.0,12.0,1
21716,27168,irreversible,943282,12.0,12.0,1
21852,27334,loughborough,933017,12.0,12.0,1
21855,27337,feminization,932937,12.0,12.0,1
21867,27350,multipurpose,932068,12.0,12.0,1
21900,27386,inspirations,930159,12.0,12.0,1
21917,27410,underwriters,928624,12.0,12.0,1
21964,27468,troubleshoot,925357,12.0,12.0,1
21973,27478,insecticides,925044,12.0,12.0,1
21981,27487,illuminating,924257,12.0,12.0,1
21982,27488,artificially,924202,12.0,12.0,1
21984,27490,bachelorette,924066,12.0,12.0,1
22057,27587,colonization,918698,12.0,12.0,1
22089,27629,implantation,916131,12.0,12.0,1
22121,27673,equalization,913763,12.0,12.0,1
22142,27697,speakerphone,911748,12.0,12.0,1
22192,27759,geotechnical,908607,12.0,12.0,1
22229,27800,independents,906674,12.0,12.0,1
22239,27815,emancipation,905990,12.0,12.0,1
22283,27863,legislatures,903321,12.0,12.0,1
22334,27926,thoroughbred,899633,12.0,12.0,1
22365,27960,neurosurgery,897802,12.0,12.0,1
22384,27983,multiplicity,896177,12.0,12.0,1
22403,28004,mitochondria,895356,12.0,12.0,1
22420,28029,guardianship,893986,12.0,12.0,1
22444,28061,undocumented,892661,12.0,12.0,1
22447,28065,vaccinations,892431,12.0,12.0,1
22461,28080,photocopying,891610,12.0,12.0,1
22471,28092,phylogenetic,891107,12.0,12.0,1
22478,28100,freakonomics,890658,12.0,12.0,1
22487,28113,perscription,889926,12.0,12.0,1
22495,28126,uncompressed,889021,12.0,12.0,1
22502,28134,minimization,888832,12.0,12.0,1
22542,28184,choreography,886297,12.0,12.0,1
22558,28205,communicable,885046,12.0,12.0,1
22560,28207,melanogaster,884888,12.0,12.0,1
22561,28208,extravaganza,884680,12.0,12.0,1
22563,28211,undetermined,884592,12.0,12.0,1
22580,28234,gratuitement,883840,12.0,12.0,1
22600,28256,biologically,882600,12.0,12.0,1
22670,28350,astrological,877393,12.0,12.0,1
22688,28374,vidsvidsvids,876469,12.0,12.0,1
22768,28474,constituting,871104,12.0,12.0,1
22795,28508,trajectories,869368,12.0,12.0,1
22838,28557,actionscript,867078,12.0,12.0,1
22920,28652,rheumatology,862196,12.0,12.0,1
22987,28735,healthgrades,858286,12.0,12.0,1
23056,28821,trademanager,853975,12.0,12.0,1
23063,28828,intimidating,853580,12.0,12.0,1
23137,28923,superstition,849215,12.0,12.0,1
23138,28924,standardised,849008,12.0,12.0,1
23143,28930,hysterectomy,848218,12.0,12.0,1
23172,28962,illustrators,846656,12.0,12.0,1
23220,29018,prohibitions,843936,12.0,12.0,1
23261,29065,commensurate,841778,12.0,12.0,1
23277,29087,recollection,840826,12.0,12.0,1
23280,29090,relativistic,840680,12.0,12.0,1
23302,29114,prosecutions,839176,12.0,12.0,1
23320,29138,probationary,837987,12.0,12.0,1
23347,29170,subdirectory,836860,12.0,12.0,1
23398,29240,multichannel,833915,12.0,12.0,1
23454,29313,sequentially,829930,12.0,12.0,1
23505,29381,perseverance,826234,12.0,12.0,1
23516,29396,telemedicine,825844,12.0,12.0,1
23519,29401,academically,825603,12.0,12.0,1
23556,29448,universiteit,823092,12.0,12.0,1
23568,29464,gaithersburg,822041,12.0,12.0,1
23602,29510,accommodates,820179,12.0,12.0,1
23605,29514,distractions,819863,12.0,12.0,1
23619,29532,undiscovered,819328,12.0,12.0,1
23636,29552,preprocessor,818360,12.0,12.0,1
23683,29614,glycoprotein,815668,12.0,12.0,1
23716,29657,incompetence,813401,12.0,12.0,1
23741,29687,inscriptions,811818,12.0,12.0,1
23791,29752,effortlessly,808626,12.0,12.0,1
23825,29792,guaranteeing,806596,12.0,12.0,1
23851,29829,collaborated,804574,12.0,12.0,1
23857,29838,dispositions,804177,12.0,12.0,1
23860,29842,accelerators,803832,12.0,12.0,1
23875,29860,interlibrary,802976,12.0,12.0,1
24033,30058,journalistic,793412,12.0,12.0,1
24138,30191,impoverished,787379,12.0,12.0,1
24161,30219,moisturizing,786354,12.0,12.0,1
24171,30233,realnetworks,785713,12.0,12.0,1
24186,30255,resettlement,784797,12.0,12.0,1
24197,30266,spamassassin,784436,12.0,12.0,1
24218,30295,hypnotherapy,782969,12.0,12.0,1
24250,30331,civilisation,781592,12.0,12.0,1
24280,30371,alphanumeric,779429,12.0,12.0,1
24310,30408,repatriation,778044,12.0,12.0,1
24312,30410,dissociation,777982,12.0,12.0,1
24360,30468,structurally,775559,12.0,12.0,1
24380,30489,optometrists,774547,12.0,12.0,1
24406,30520,kaleidoscope,773182,12.0,12.0,1
24431,30550,installments,771768,12.0,12.0,1
24454,30577,apprehension,770598,12.0,12.0,1
24460,30585,unbelievably,770322,12.0,12.0,1
24554,30709,deliberation,765336,12.0,12.0,1
24558,30713,polifoniczne,765216,12.0,12.0,0
24570,30727,unstructured,764651,12.0,12.0,1
24585,30745,australasian,764002,12.0,12.0,1
24588,30749,conglomerate,763968,12.0,12.0,1
24610,30776,snowmobiling,762920,12.0,12.0,1
24628,30801,formaldehyde,762336,12.0,12.0,1
24674,30858,econometrics,759665,12.0,12.0,1
24730,30923,bioterrorism,757528,12.0,12.0,1
24747,30945,interstellar,756734,12.0,12.0,1
24751,30949,incarcerated,756593,12.0,12.0,1
24755,30953,loudspeakers,756521,12.0,12.0,1
24757,30956,annihilation,756291,12.0,12.0,1
24810,31013,mountaineers,753987,12.0,12.0,1
24874,31093,untranslated,750998,12.0,12.0,1
24910,31136,photovoltaic,749291,12.0,12.0,1
24934,31167,handicapping,748187,12.0,12.0,1
24961,31199,premierguide,746483,12.0,12.0,1
24964,31203,subconscious,746396,12.0,12.0,1
24965,31205,incandescent,746311,12.0,12.0,1
24976,31219,transessuale,745680,12.0,12.0,1
25039,31294,shipbuilding,742523,12.0,12.0,1
25057,31315,contractions,741796,12.0,12.0,1
25067,31328,deteriorated,741291,12.0,12.0,1
25072,31334,disobedience,741082,12.0,12.0,1
25091,31361,domestically,739951,12.0,12.0,1
25195,31486,conveyancing,734395,12.0,12.0,1
25258,31573,frustrations,730841,12.0,12.0,1
25354,31690,transporters,725979,12.0,12.0,1
25365,31704,distillation,725410,12.0,12.0,1
25415,31771,accumulating,722990,12.0,12.0,1
25434,31796,reproducible,721496,12.0,12.0,1
25455,31822,disinfection,720663,12.0,12.0,1
25515,31899,bloomingdale,718224,12.0,12.0,1
25536,31925,friendliness,717008,12.0,12.0,1
25544,31937,thunderbirds,716535,12.0,12.0,1
25565,31965,configurator,715515,12.0,12.0,1
25567,31968,neurobiology,715436,12.0,12.0,1
25577,31980,phpgroupware,715055,12.0,12.0,1
25605,32018,unrecognized,713901,12.0,12.0,1
25609,32022,affectionate,713693,12.0,12.0,1
25622,32035,interstitial,713309,12.0,12.0,1
25722,32154,marketplaces,708974,12.0,12.0,1
25747,32184,timberwolves,707983,12.0,12.0,1
25797,32249,pretreatment,705640,12.0,12.0,1
25808,32264,murfreesboro,705244,12.0,12.0,1
25838,32296,passionately,704008,12.0,12.0,1
25855,32322,firefighting,703099,12.0,12.0,1
25885,32359,encephalitis,701939,12.0,12.0,1
25921,32401,enlightening,700155,12.0,12.0,1
25973,32464,battleground,698388,12.0,12.0,1
26003,32503,paddlesports,696763,12.0,12.0,1
26020,32524,orthopaedics,696128,12.0,12.0,1
26052,32563,conveniences,694957,12.0,12.0,1
26062,32574,progressives,694413,12.0,12.0,1
26139,32680,epistemology,690331,12.0,12.0,1
26146,32687,rejuvenation,690123,12.0,12.0,1
26169,32721,subordinated,688679,12.0,12.0,1
26187,32745,inactivation,687939,12.0,12.0,1
26331,32923,universidade,681880,12.0,12.0,1
26337,32933,inconvenient,681396,12.0,12.0,1
26359,32962,wakeboarding,679995,12.0,12.0,1
26378,32984,storageworks,679081,12.0,12.0,1
26391,32999,macclesfield,678574,12.0,12.0,1
26424,33038,reinvestment,677417,12.0,12.0,1
26454,33077,electroclash,676132,12.0,12.0,1
26467,33093,advancements,675545,12.0,12.0,1
26480,33112,chiropractor,674694,12.0,12.0,1
26531,33172,invertebrate,672587,12.0,12.0,1
26582,33237,metalworking,670470,12.0,12.0,1
26602,33258,poughkeepsie,669810,12.0,12.0,1
26627,33291,pathologists,668854,12.0,12.0,1
26686,33365,conciliation,666424,12.0,12.0,1
26699,33378,encountering,665979,12.0,12.0,1
26731,33418,microfinance,664938,12.0,12.0,1
26747,33435,hydrological,664396,12.0,12.0,1
26767,33456,martinsville,663707,12.0,12.0,1
26779,33470,abstractions,663339,12.0,12.0,1
26872,33587,appreciative,659787,12.0,12.0,1
26899,33617,mysteriously,658895,12.0,12.0,1
26920,33641,intoxication,658221,12.0,12.0,1
26947,33679,counterpoint,656765,12.0,12.0,1
26991,33740,preschoolers,654800,12.0,12.0,1
27166,33973,asymmetrical,646301,12.0,12.0,1
27168,33975,williamstown,646189,12.0,12.0,1
27170,33977,interlocking,646188,12.0,12.0,1
27175,33982,internetweek,646106,12.0,12.0,1
27195,34006,restructured,645413,12.0,12.0,1
27216,34033,ridiculously,644498,12.0,12.0,1
27228,34047,ethnographic,644047,12.0,12.0,1
27269,34093,quantization,642511,12.0,12.0,1
27295,34119,ecologically,641483,12.0,12.0,1
27305,34133,powerbuilder,641059,12.0,12.0,1
27311,34139,degenerative,640910,12.0,12.0,1
27378,34215,williamsport,638859,12.0,12.0,1
27398,34242,longstanding,638194,12.0,12.0,1
27429,34284,hairdressing,636890,12.0,12.0,1
27437,34295,biomechanics,636417,12.0,12.0,1
27441,34299,discipleship,636321,12.0,12.0,1
27453,34312,intermission,635947,12.0,12.0,1
27463,34326,multiplexing,635637,12.0,12.0,1
27521,34403,manslaughter,632840,12.0,12.0,1
27546,34430,urbanization,631951,12.0,12.0,1
27621,34519,cosmological,629347,12.0,12.0,1
27627,34526,unsuspecting,629128,12.0,12.0,1
27649,34557,illegitimate,628435,12.0,12.0,1
27679,34593,extinguisher,627236,12.0,12.0,1
27699,34617,compensating,626448,12.0,12.0,1
27747,34674,paleontology,624763,12.0,12.0,1
27756,34683,renfrewshire,624396,12.0,12.0,1
27783,34715,geochemistry,623273,12.0,12.0,1
27784,34716,reflectivity,623270,12.0,12.0,1
27798,34734,asymptomatic,622473,12.0,12.0,1
27818,34756,localisation,621660,12.0,12.0,1
27821,34759,laparoscopic,621539,12.0,12.0,1
27882,34829,transplanted,619060,12.0,12.0,1
28018,35002,thoughtfully,613948,12.0,12.0,1
28049,35039,incineration,613046,12.0,12.0,1
28071,35066,informatique,612408,12.0,12.0,1
28095,35095,pediatrician,611570,12.0,12.0,1
28147,35154,conceptually,609952,12.0,12.0,1
28172,35186,approximated,609299,12.0,12.0,1
28209,35231,unreasonably,607930,12.0,12.0,1
28253,35282,exhilarating,606284,12.0,12.0,1
28260,35289,marginalized,605950,12.0,12.0,1
28271,35301,millionaires,605712,12.0,12.0,1
28277,35309,specialities,605519,12.0,12.0,1
28300,35340,adaptability,604882,12.0,12.0,1
28339,35393,fibrillation,603564,12.0,12.0,1
28364,35420,stratosphere,602754,12.0,12.0,1
28432,35497,terminations,600264,12.0,12.0,1
28615,35729,totalitarian,593878,12.0,12.0,1
28618,35733,interrelated,593829,12.0,12.0,1
28672,35794,traceability,591915,12.0,12.0,1
28745,35889,transceivers,589179,12.0,12.0,1
28775,35925,infrequently,587862,12.0,12.0,1
28808,35964,underpinning,586589,12.0,12.0,1
28844,36004,friendfinder,585427,12.0,12.0,1
28864,36028,imaginations,584912,12.0,12.0,1
28937,36116,apartamentos,582442,12.0,12.0,1
29079,36281,meticulously,578401,12.0,12.0,1
29080,36282,convalescent,578385,12.0,12.0,1
29097,36307,evangelicals,577424,12.0,12.0,1
29102,36312,interrupting,577270,12.0,12.0,1
29135,36352,bodybuilders,576098,12.0,12.0,1
29147,36366,electrolysis,575752,12.0,12.0,1
29225,36463,transamerica,573222,12.0,12.0,1
29280,36528,parasitology,571637,12.0,12.0,1
29302,36551,generational,571038,12.0,12.0,1
29319,36569,manipulative,570483,12.0,12.0,1
29369,36624,menstruation,568953,12.0,12.0,1
29377,36633,subcutaneous,568736,12.0,12.0,1
29407,36665,transfection,568087,12.0,12.0,1
29419,36683,collaborator,567685,12.0,12.0,1
29464,36741,informazioni,566389,12.0,12.0,1
29519,36809,concentrator,564655,12.0,12.0,1
29537,36832,tetracycline,564215,12.0,12.0,1
29540,36835,discouraging,564172,12.0,12.0,1
29543,36838,paramilitary,564112,12.0,12.0,1
29554,36851,preservative,563826,12.0,12.0,1
29566,36867,controllable,563524,12.0,12.0,1
29570,36871,prescriptive,563344,12.0,12.0,1
29587,36892,obstructions,562728,12.0,12.0,1
29592,36897,proofreading,562652,12.0,12.0,1
29600,36907,initializing,562323,12.0,12.0,1
29607,36916,permaculture,562075,12.0,12.0,1
29651,36967,photogallery,560760,12.0,12.0,1
29732,37064,libertarians,558019,12.0,12.0,1
29747,37079,inspectorate,557647,12.0,12.0,1
29750,37082,toutputimage,557538,12.0,12.0,0
29755,37087,debilitating,557447,12.0,12.0,1
29808,37155,unilaterally,555763,12.0,12.0,1
29809,37156,hypoglycemia,555733,12.0,12.0,1
29824,37179,subterranean,555068,12.0,12.0,1
29837,37201,assassinated,554713,12.0,12.0,1
29852,37220,legitimately,554365,12.0,12.0,1
29905,37285,certificated,552911,12.0,12.0,1
29938,37324,weatherproof,552016,12.0,12.0,1
29976,37373,screwdrivers,550806,12.0,12.0,1
30063,37484,constitutive,547872,12.0,12.0,1
30106,37537,sakaiproject,546637,12.0,12.0,1
30124,37559,contributory,546087,12.0,12.0,1
30143,37582,experimented,545333,12.0,12.0,1
30151,37593,orchestrated,545088,12.0,12.0,1
30213,37664,foundational,543288,12.0,12.0,1
30234,37689,carcinogenic,542625,12.0,12.0,1
30240,37698,supercharged,542418,12.0,12.0,1
30276,37741,californians,541233,12.0,12.0,1
30308,37782,threechannel,540129,12.0,12.0,1
30376,37865,computerised,537990,12.0,12.0,1
30382,37875,orienteering,537789,12.0,12.0,1
30388,37886,amphitheatre,537609,12.0,12.0,1
30409,37912,hypothesized,536962,12.0,12.0,1
30410,37913,superimposed,536936,12.0,12.0,1
30417,37922,ghostbusters,536736,12.0,12.0,1
30456,37970,mythological,535673,12.0,12.0,1
30457,37971,convertibles,535667,12.0,12.0,1
30458,37972,interspersed,535642,12.0,12.0,1
30463,37979,oscilloscope,535361,12.0,12.0,1
30499,38026,handkerchief,534356,12.0,12.0,1
30501,38028,interviewees,534271,12.0,12.0,1
30552,38083,dansguardian,533397,12.0,12.0,1
30574,38109,radionuclide,532661,12.0,12.0,1
30613,38155,inflationary,531530,12.0,12.0,1
30621,38167,permutations,531337,12.0,12.0,1
30622,38168,extinguished,531285,12.0,12.0,1
30687,38245,christiansen,529075,12.0,12.0,1
30793,38387,motorcycling,525603,12.0,12.0,1
30804,38402,phonological,525332,12.0,12.0,1
30811,38411,hypocritical,525120,12.0,12.0,1
30836,38444,inefficiency,524302,12.0,12.0,1
30869,38482,universalist,523377,12.0,12.0,1
30899,38519,histological,522218,12.0,12.0,1
30903,38524,tranquillity,522131,12.0,12.0,1
30913,38538,householders,521937,12.0,12.0,1
30938,38569,preoperative,521435,12.0,12.0,1
30970,38610,stellenbosch,520496,12.0,12.0,1
31035,38687,exaggeration,518741,12.0,12.0,1
31057,38717,precondition,517932,12.0,12.0,1
31075,38738,intracranial,517625,12.0,12.0,1
31116,38788,capitalizing,516482,12.0,12.0,1
31120,38793,amphitheater,516272,12.0,12.0,1
31151,38832,desirability,515437,12.0,12.0,1
31162,38845,persistently,515059,12.0,12.0,1
31177,38864,complainants,514414,12.0,12.0,1
31193,38884,hairdressers,514023,12.0,12.0,1
31213,38908,amalgamation,513407,12.0,12.0,1
31260,38966,misspellings,511972,12.0,12.0,1
31365,39098,practicality,509159,12.0,12.0,1
31371,39107,pancreatitis,508964,12.0,12.0,1
31393,39130,trigonometry,508298,12.0,12.0,1
31426,39172,transylvania,507244,12.0,12.0,1
31466,39218,magnetometer,506459,12.0,12.0,1
31474,39228,interviewers,506241,12.0,12.0,1
31482,39236,faithfulness,506045,12.0,12.0,1
31488,39243,incomparable,505857,12.0,12.0,1
31491,39246,provincetown,505777,12.0,12.0,1
31500,39257,mademoiselle,505561,12.0,12.0,1
31512,39270,geopolitical,505318,12.0,12.0,1
31528,39288,helicobacter,504663,12.0,12.0,1
31536,39297,orthodontics,504462,12.0,12.0,1
31573,39346,bicentennial,503665,12.0,12.0,1
31623,39404,percutaneous,502405,12.0,12.0,1
31667,39457,encroachment,501206,12.0,12.0,1
31689,39482,volunteerism,500581,12.0,12.0,1
31690,39483,subordinates,500578,12.0,12.0,1
31694,39489,radiographic,500456,12.0,12.0,1
31715,39517,unmistakable,499660,12.0,12.0,1
31732,39540,synthesizers,499143,12.0,12.0,1
31770,39582,edwardsville,497938,12.0,12.0,1
31771,39583,substantiate,497837,12.0,12.0,1
31804,39626,enterprising,496658,12.0,12.0,1
31808,39632,hypertensive,496525,12.0,12.0,1
31839,39673,instantiated,495824,12.0,12.0,1
31854,39691,delightfully,495482,12.0,12.0,1
31861,39700,departamento,495283,12.0,12.0,1
31939,39802,videographer,493398,12.0,12.0,1
31953,39822,precipitated,493058,12.0,12.0,1
31979,39853,irritability,492505,12.0,12.0,1
31987,39867,peacekeepers,492178,12.0,12.0,1
32091,39990,serializable,489726,12.0,12.0,1
32100,40001,conspiracies,489550,12.0,12.0,1
32146,40059,teensforcash,488258,12.0,12.0,1
32162,40078,subjectivity,487811,12.0,12.0,1
32193,40114,universality,487084,12.0,12.0,1
32234,40160,immunisation,486253,12.0,12.0,1
32244,40170,appreciating,486016,12.0,12.0,1
32292,40226,distributive,484820,12.0,12.0,1
32392,40348,rehabilitate,482177,12.0,12.0,1
32459,40433,angiogenesis,480329,12.0,12.0,1
32481,40464,reassessment,479566,12.0,12.0,1
32490,40474,insurrection,479325,12.0,12.0,1
32522,40518,centerpieces,478457,12.0,12.0,1
32528,40525,triphosphate,478307,12.0,12.0,1
32543,40541,commentaires,477955,12.0,12.0,1
32552,40553,harrisonburg,477626,12.0,12.0,1
32565,40569,disinfectant,477301,12.0,12.0,1
32571,40577,intoxicating,477180,12.0,12.0,1
32609,40624,toastmasters,476138,12.0,12.0,1
32613,40630,articulating,475888,12.0,12.0,1
32671,40700,thermocouple,474454,12.0,12.0,1
32728,40771,relentlessly,472933,12.0,12.0,1
32742,40788,reconsidered,472581,12.0,12.0,1
32774,40825,unscrupulous,471709,12.0,12.0,1
32841,40908,restorations,469939,12.0,12.0,1
32906,40994,tracklisting,468458,12.0,12.0,1
32919,41009,telepharmacy,468188,12.0,12.0,1
32998,41107,astonishment,466206,12.0,12.0,1
33001,41111,overshadowed,466037,12.0,12.0,1
33007,41118,sportsnation,465959,12.0,12.0,1
33046,41163,unsupervised,465012,12.0,12.0,1
33075,41201,stipulations,464255,12.0,12.0,1
33104,41234,successively,463647,12.0,12.0,1
33137,41273,shareholding,462932,12.0,12.0,1
33243,41416,calibrations,459904,12.0,12.0,1
33244,41417,atorvastatin,459897,12.0,12.0,1
33290,41480,prophylactic,458764,12.0,12.0,1
33311,41506,necessitated,458093,12.0,12.0,1
33343,41546,definitively,457352,12.0,12.0,1
33433,41662,nationalists,455308,12.0,12.0,1
33443,41675,collinsville,455108,12.0,12.0,1
33447,41679,impartiality,455061,12.0,12.0,1
33464,41701,interpolated,454705,12.0,12.0,1
33487,41727,lipoproteins,454244,12.0,12.0,1
33499,41740,delicatessen,453948,12.0,12.0,1
33513,41759,erythromycin,453492,12.0,12.0,1
33535,41788,backprevious,453015,12.0,12.0,0
33594,41860,transcendent,451883,12.0,12.0,1
33631,41907,reimbursable,450846,12.0,12.0,1
33662,41942,candlesticks,450209,12.0,12.0,1
33703,41990,aerodynamics,449450,12.0,12.0,1
33736,42033,postponement,448615,12.0,12.0,1
33777,42083,redefinition,447629,12.0,12.0,1
33819,42134,digitization,446596,12.0,12.0,1
33844,42163,methotrexate,446195,12.0,12.0,1
33850,42170,matrimonials,446000,12.0,12.0,1
33912,42243,convincingly,444848,12.0,12.0,1
33987,42333,parishioners,443467,12.0,12.0,1
33999,42348,subcontinent,443164,12.0,12.0,1
34009,42360,conclusively,442963,12.0,12.0,1
34042,42406,cogeneration,442146,12.0,12.0,1
34054,42418,dreamcatcher,441788,12.0,12.0,1
34080,42454,affirmations,441099,12.0,12.0,1
34126,42511,speculations,439812,12.0,12.0,1
34148,42541,statistician,439147,12.0,12.0,1
34189,42588,entanglement,438361,12.0,12.0,1
34211,42616,nutritionist,437829,12.0,12.0,1
34306,42735,electrolytes,435654,12.0,12.0,1
34325,42762,overcrowding,435183,12.0,12.0,1
34382,42831,corresponded,434137,12.0,12.0,1
34384,42833,toothbrushes,434119,12.0,12.0,1
34416,42869,acompanhante,433365,12.0,12.0,1
34424,42879,legalization,433129,12.0,12.0,1
34481,42949,emphatically,431749,12.0,12.0,1
34488,42956,commendation,431651,12.0,12.0,1
34534,43013,inconclusive,430678,12.0,12.0,1
34553,43032,birdwatching,430382,12.0,12.0,1
34644,43138,boilermakers,428459,12.0,12.0,1
34649,43145,housewarming,428361,12.0,12.0,1
34650,43146,regenerative,428342,12.0,12.0,1
34685,43184,interesdting,427587,12.0,12.0,0
34718,43224,erythrocytes,426754,12.0,12.0,1
34739,43253,naturopathic,426247,12.0,12.0,1
34832,43364,russellville,424302,12.0,12.0,1
34909,43453,massacration,422835,12.0,12.0,0
34925,43472,complimented,422582,12.0,12.0,1
34935,43486,reprocessing,422364,12.0,12.0,1
34994,43561,reallocation,421007,12.0,12.0,1
35008,43578,reassignment,420771,12.0,12.0,1
35009,43579,hydrodynamic,420769,12.0,12.0,1
35042,43614,webtopiclist,420133,12.0,12.0,0
35064,43641,childbearing,419654,12.0,12.0,1
35093,43680,wrestlemania,419174,12.0,12.0,1
35097,43685,watermarking,419083,12.0,12.0,1
35120,43714,confiscation,418587,12.0,12.0,1
35138,43735,chairmanship,418262,12.0,12.0,1
35303,43944,cytoskeleton,415058,12.0,12.0,1
35306,43947,tribulations,415024,12.0,12.0,1
35355,44003,intersecting,414050,12.0,12.0,1
35381,44043,obsolescence,413269,12.0,12.0,1
35405,44072,neutralizing,412932,12.0,12.0,1
35432,44105,undetectable,412444,12.0,12.0,1
35461,44139,accomplishes,412028,12.0,12.0,1
35464,44144,inapplicable,411925,12.0,12.0,1
35466,44147,denbighshire,411820,12.0,12.0,1
35467,44148,wittgenstein,411807,12.0,12.0,1
35489,44174,electrolytic,411253,12.0,12.0,1
35513,44203,heartwarming,410845,12.0,12.0,1
35536,44230,analytically,410394,12.0,12.0,1
35574,44280,domesticated,409419,12.0,12.0,1
35590,44304,miraculously,409101,12.0,12.0,1
35599,44314,penitentiary,409001,12.0,12.0,1
35611,44326,amortisation,408800,12.0,12.0,1
35628,44346,cartographic,408533,12.0,12.0,1
35644,44364,suspiciously,408321,12.0,12.0,1
35700,44438,particulates,407201,12.0,12.0,1
35705,44444,squirrelmail,407038,12.0,12.0,1
35748,44497,battlefields,406452,12.0,12.0,1
35786,44542,grandmothers,405774,12.0,12.0,1
35803,44565,maximization,405472,12.0,12.0,1
35808,44572,quantifiable,405399,12.0,12.0,1
35867,44644,sportfishing,404344,12.0,12.0,1
35873,44651,equivalently,404266,12.0,12.0,1
35879,44660,gainsborough,404083,12.0,12.0,1
36005,44803,crystalspace,401696,12.0,12.0,1
36007,44805,choiceshirts,401668,12.0,12.0,1
36017,44819,policyholder,401541,12.0,12.0,1
36038,44844,subcontracts,401208,12.0,12.0,1
36067,44878,inexplicable,400673,12.0,12.0,1
36082,44894,storytellers,400434,12.0,12.0,1
36099,44912,amphetamines,400004,12.0,12.0,1
36143,44968,hummingbirds,399021,12.0,12.0,1
36179,45016,rhododendron,398458,12.0,12.0,1
36181,45018,aristocratic,398360,12.0,12.0,1
36224,45065,unattractive,397616,12.0,12.0,1
36247,45091,promulgation,397164,12.0,12.0,1
36291,45141,malfunctions,396497,12.0,12.0,1
36305,45161,cartoonstock,396206,12.0,12.0,1
