,rank,word,count,length,adj_length,reserved
33197,41356,unconsciously,461028,13.0,13.0,1
33314,41510,unwillingness,457957,13.0,13.0,1
33338,41540,triangulation,457496,13.0,13.0,1
33402,41622,admissibility,455901,13.0,13.0,1
33425,41653,replenishment,455476,13.0,13.0,1
33429,41657,dexamethasone,455437,13.0,13.0,1
33454,41687,radioisotopes,454878,13.0,13.0,1
33455,41688,obstetricians,454872,13.0,13.0,1
33480,41720,prefabricated,454359,13.0,13.0,1
33502,41744,kidderminster,453858,13.0,13.0,1
33530,41782,monmouthshire,453224,13.0,13.0,1
33546,41800,installshield,452853,13.0,13.0,1
33638,41915,archaeologist,450722,13.0,13.0,1
33666,41946,propositional,450145,13.0,13.0,1
33758,42062,transsexuelle,447951,13.0,13.0,1
33796,42106,stereophonics,447056,13.0,13.0,1
33811,42124,disengagement,446784,13.0,13.0,1
33858,42180,ciprofloxacin,445838,13.0,13.0,1
33861,42185,instantiation,445743,13.0,13.0,1
33884,42212,reengineering,445288,13.0,13.0,1
33894,42223,visakhapatnam,445116,13.0,13.0,1
33909,42240,mismanagement,444864,13.0,13.0,1
33918,42250,phenylalanine,444770,13.0,13.0,1
34002,42351,transcriptase,443071,13.0,13.0,1
34025,42381,aesthetically,442584,13.0,13.0,1
34098,42474,stereotypical,440561,13.0,13.0,1
34101,42478,victimization,440535,13.0,13.0,1
34128,42513,extermination,439786,13.0,13.0,1
34136,42524,transposition,439589,13.0,13.0,1
34151,42544,observatories,439138,13.0,13.0,1
34201,42604,knightsbridge,438106,13.0,13.0,1
34224,42632,discontinuous,437552,13.0,13.0,1
34233,42642,heartbreaking,437466,13.0,13.0,1
34362,42809,reconstituted,434403,13.0,13.0,1
34396,42845,intellivision,433813,13.0,13.0,1
34413,42865,incrementally,433430,13.0,13.0,1
34456,42914,maxillofacial,432330,13.0,13.0,1
34619,43108,incapacitated,428940,13.0,13.0,1
34645,43139,counterstrike,428448,13.0,13.0,1
34659,43155,bacteriophage,428145,13.0,13.0,1
34697,43198,stabilisation,427315,13.0,13.0,1
34742,43256,dermatologist,426221,13.0,13.0,1
34743,43257,thumbnailpost,426157,13.0,13.0,1
34960,43515,environnement,421835,13.0,13.0,1
34969,43526,orchestration,421678,13.0,13.0,1
34974,43533,uncomplicated,421558,13.0,13.0,1
35010,43580,confirmations,420721,13.0,13.0,1
35029,43601,accumulations,420381,13.0,13.0,1
35055,43631,revolutionize,419767,13.0,13.0,1
35078,43659,piezoelectric,419487,13.0,13.0,1
35114,43707,discoloration,418760,13.0,13.0,1
35156,43755,supplementing,417891,13.0,13.0,1
35172,43771,illuminations,417558,13.0,13.0,1
35273,43904,consecutively,415545,13.0,13.0,1
35310,43951,amitriptyline,414977,13.0,13.0,1
35353,44001,sportsmanship,414084,13.0,13.0,1
35375,44035,guardianfilms,413380,13.0,13.0,1
35400,44066,rearrangement,413024,13.0,13.0,1
35629,44348,preconditions,408521,13.0,13.0,1
35699,44437,preprocessing,407243,13.0,13.0,1
35755,44504,consultancies,406296,13.0,13.0,1
35794,44553,unaccompanied,405643,13.0,13.0,1
35828,44599,cerebrospinal,405028,13.0,13.0,1
35913,44698,inconceivable,403498,13.0,13.0,1
35915,44700,combinatorics,403490,13.0,13.0,1
36002,44800,parameterized,401762,13.0,13.0,1
36004,44802,manageability,401727,13.0,13.0,1
36051,44859,compatability,401090,13.0,13.0,1
36123,44943,infringements,399503,13.0,13.0,1
36154,44981,disillusioned,398923,13.0,13.0,1
36155,44982,preoccupation,398883,13.0,13.0,1
36308,45166,inexpensively,396133,13.0,13.0,1
36314,45176,argumentation,396002,13.0,13.0,1
36345,45213,privatevoyeur,395386,13.0,13.0,1
36352,45220,radionuclides,395223,13.0,13.0,1
36397,45273,fractionation,394376,13.0,13.0,1
36409,45290,displacements,394209,13.0,13.0,1
36623,45566,intermountain,390083,13.0,13.0,1
36846,45834,pleasantville,386261,13.0,13.0,1
36869,45865,immunotherapy,385747,13.0,13.0,1
36883,45883,categorically,385541,13.0,13.0,1
36884,45884,autoresponder,385541,13.0,13.0,1
37003,46031,defibrillator,383163,13.0,13.0,1
37011,46043,shakespearean,382939,13.0,13.0,1
37034,46068,disrespectful,382662,13.0,13.0,1
37065,46102,transboundary,382223,13.0,13.0,1
37076,46116,officeconnect,382117,13.0,13.0,1
37095,46140,unequivocally,381679,13.0,13.0,1
37098,46144,gynecologists,381639,13.0,13.0,1
37125,46177,neurosciences,381275,13.0,13.0,1
37127,46179,librarianship,381202,13.0,13.0,1
37172,46233,malformations,380211,13.0,13.0,1
37213,46285,singularities,379476,13.0,13.0,1
37340,46440,complementing,377344,13.0,13.0,1
37400,46516,conspicuously,376337,13.0,13.0,1
37437,46560,phospholipase,375730,13.0,13.0,1
37539,46681,peculiarities,374057,13.0,13.0,1
37550,46696,involuntarily,373872,13.0,13.0,1
37606,46759,quarterfinals,373120,13.0,13.0,1
37649,46815,rectification,372304,13.0,13.0,1
37657,46825,stratospheric,372185,13.0,13.0,1
37661,46829,nonparametric,372102,13.0,13.0,1
37697,46875,approximating,371461,13.0,13.0,1
37698,46876,hollingsworth,371444,13.0,13.0,1
37914,47143,multithreaded,367914,13.0,13.0,1
37948,47185,customisation,367394,13.0,13.0,1
38031,47285,securityfocus,366286,13.0,13.0,1
38033,47287,conglomerates,366274,13.0,13.0,1
38034,47288,dehumidifiers,366242,13.0,13.0,1
38054,47312,sensitization,365945,13.0,13.0,1
38084,47351,rehabilitated,365610,13.0,13.0,1
38088,47355,outdoorliving,365561,13.0,13.0,1
38100,47371,superstitions,365405,13.0,13.0,1
38189,47475,unambiguously,363908,13.0,13.0,1
38277,47595,instabilities,362201,13.0,13.0,1
38282,47602,reforestation,362024,13.0,13.0,1
38283,47603,paradoxically,361996,13.0,13.0,1
38318,47651,introspective,361264,13.0,13.0,1
38323,47659,stirlingshire,361220,13.0,13.0,1
38355,47699,repeatability,360766,13.0,13.0,1
38364,47708,reminiscences,360673,13.0,13.0,1
38447,47816,subordination,359226,13.0,13.0,1
38453,47824,meningococcal,359164,13.0,13.0,1
38459,47830,disinterested,359124,13.0,13.0,1
38515,47894,transgression,358442,13.0,13.0,1
38567,47951,campylobacter,357814,13.0,13.0,1
38596,47986,choreographed,357364,13.0,13.0,1
38691,48098,retroactively,355779,13.0,13.0,1
38696,48105,professorship,355733,13.0,13.0,1
38856,48295,neuroblastoma,353404,13.0,13.0,1
38911,48355,hermaphrodite,352669,13.0,13.0,1
38957,48405,administrivia,351951,13.0,13.0,1
39283,48803,phenylephrine,346905,13.0,13.0,1
39358,48900,discontinuing,345783,13.0,13.0,1
39495,49065,nonattainment,344095,13.0,13.0,0
39497,49067,cellgroupdata,344085,13.0,13.0,0
39521,49099,intergalactic,343716,13.0,13.0,1
39578,49165,lactobacillus,342900,13.0,13.0,1
39589,49176,expeditiously,342784,13.0,13.0,1
39834,49467,antipsychotic,339203,13.0,13.0,1
39844,49483,disconnecting,338959,13.0,13.0,1
39915,49566,predominately,338001,13.0,13.0,1
39957,49625,operationally,337384,13.0,13.0,1
39970,49641,stratigraphic,337200,13.0,13.0,1
40015,49700,accelerometer,336444,13.0,13.0,1
40112,49824,dimensionless,335228,13.0,13.0,1
40116,49828,contractually,335154,13.0,13.0,1
40139,49854,meteorologist,334830,13.0,13.0,1
40213,49954,superstitious,333698,13.0,13.0,1
40244,49987,smartbargains,333342,13.0,13.0,1
